timestamp,phase,component,pid,microwatts,watts
2026-06-28T21:04:51,idle,cu_cp1,1719173,312582.0764494166,0.312582
2026-06-28T21:04:51,idle,cu_up1,1719181,312582.0764494166,0.312582
2026-06-28T21:04:51,idle,cu_cp2,1719209,312582.0764494166,0.312582
2026-06-28T21:04:51,idle,cu_up2,1719237,305635.81969575584,0.305636
2026-06-28T21:04:51,idle,du1,1719375,2847970.0879318714,2.847970
2026-06-28T21:04:51,idle,du2,1719993,2834077.632483959,2.834078
2026-06-28T21:04:51,idle,du3,1720633,2847970.0879318714,2.847970
2026-06-28T21:04:51,idle,du4,1721254,2799346.2616265416,2.799346
2026-06-28T21:04:51,idle,ue1,1719439,701573.1223376244,0.701573
2026-06-28T21:04:51,idle,ue5,1720057,659895.5237562507,0.659896
2026-06-28T21:04:51,idle,ue9,1720678,694626.8365542591,0.694627
2026-06-28T21:04:51,idle,ue13,1721317,632110.4386821985,0.632110
2026-06-28T21:04:56,idle,cu_cp1,1719173,323827.61925363896,0.323828
2026-06-28T21:04:56,idle,cu_up1,1719181,323827.61925363896,0.323828
2026-06-28T21:04:56,idle,cu_cp2,1719209,300276.49960500834,0.300276
2026-06-28T21:04:56,idle,cu_up2,1719237,329715.3846439528,0.329715
2026-06-28T21:04:56,idle,du1,1719375,2755478.5011326503,2.755479
2026-06-28T21:04:56,idle,du2,1719993,2908560.575542936,2.908561
2026-06-28T21:04:56,idle,du3,1720633,2820244.065644541,2.820244
2026-06-28T21:04:56,idle,du4,1721254,2843795.011031046,2.843795
2026-06-28T21:04:56,idle,ue1,1719439,694757.419717164,0.694757
2026-06-28T21:04:56,idle,ue5,1720057,682981.8308491611,0.682982
2026-06-28T21:04:56,idle,ue9,1720678,694757.419717164,0.694757
2026-06-28T21:04:56,idle,ue13,1721317,612328.5880780197,0.612329
2026-06-28T21:05:01,idle,cu_cp1,1719173,322425.2256226233,0.322425
2026-06-28T21:05:01,idle,cu_up1,1719181,307071.65035837144,0.307072
2026-06-28T21:05:01,idle,cu_cp2,1719209,312189.5184513444,0.312190
2026-06-28T21:05:01,idle,cu_up2,1719237,317307.3575296503,0.317307
