timestamp,phase,component,pid,microwatts,watts
2026-06-22T19:37:38,idle,cu_cp,2917531,215746.5857342726,0.215747
2026-06-22T19:37:38,idle,cu_up,2917561,220706.2889529258,0.220706
2026-06-22T19:37:38,idle,du1,2917698,2100429.45370172,2.100429
2026-06-22T19:37:38,idle,du2,2918333,2117788.5066537596,2.117789
2026-06-22T19:37:38,idle,ue1,2917760,478610.26035899756,0.478610
2026-06-22T19:37:38,idle,ue5,2918375,463731.1965464145,0.463731
2026-06-22T19:37:44,idle,cu_cp,2917531,217436.4606072855,0.217436
2026-06-22T19:37:44,idle,cu_up,2917561,219879.54485794544,0.219880
2026-06-22T19:37:44,idle,du1,2917698,2079083.3729805755,2.079083
2026-06-22T19:37:44,idle,du2,2918333,2057095.5245040131,2.057096
2026-06-22T19:37:44,idle,ue1,2917760,464190.15777404787,0.464190
2026-06-22T19:37:44,idle,ue5,2918375,415328.0667680454,0.415328
2026-06-22T19:37:49,idle,cu_cp,2917531,213310.28976880072,0.213310
2026-06-22T19:37:49,idle,cu_up,2917561,215790.6433089447,0.215791
2026-06-22T19:37:49,idle,du1,2917698,2125661.8141308594,2.125662
2026-06-22T19:37:49,idle,du2,2918333,2083495.87275856,2.083496
2026-06-22T19:37:49,idle,ue1,2917760,466306.19030647277,0.466306
2026-06-22T19:37:49,idle,ue5,2918375,453904.44554246904,0.453904
2026-06-22T19:37:54,idle,cu_cp,2917531,218444.54012951703,0.218445
2026-06-22T19:37:54,idle,cu_up,2917561,220926.84854747145,0.220927
2026-06-22T19:37:54,idle,du1,2917698,2119904.7859842945,2.119905
2026-06-22T19:37:54,idle,du2,2918333,2057846.7084929347,2.057847
2026-06-22T19:37:54,idle,ue1,2917760,466676.9189154243,0.466677
2026-06-22T19:37:54,idle,ue5,2918375,508876.48318283615,0.508876
2026-06-22T19:37:59,idle,cu_cp,2917531,213925.39838494657,0.213925
2026-06-22T19:37:59,idle,cu_up,2917561,218843.23721809388,0.218843
2026-06-22T19:37:59,idle,du1,2917698,2075322.3517217636,2.075322
2026-06-22T19:37:59,idle,du2,2918333,2070404.6037896872,2.070405
2026-06-22T19:37:59,idle,ue1,2917760,462275.6231513888,0.462276
2026-06-22T19:37:59,idle,ue5,2918375,472111.2553671479,0.472111
2026-06-22T19:38:04,idle,cu_cp,2917531,210452.04346043587,0.210452
2026-06-22T19:38:04,idle,cu_up,2917561,212899.1360304487,0.212899
2026-06-22T19:38:04,idle,du1,2917698,2033554.161558523,2.033554
2026-06-22T19:38:04,idle,du2,2918333,2077602.0994412757,2.077602
2026-06-22T19:38:04,idle,ue1,2917760,450269.4693835473,0.450269
2026-06-22T19:38:04,idle,ue5,2918375,450269.4693835473,0.450269
2026-06-22T19:38:09,idle,cu_cp,2917531,215683.1818470955,0.215683
2026-06-22T19:38:09,idle,cu_up,2917561,218134.12915565967,0.218134
2026-06-22T19:38:09,idle,du1,2917698,2073499.700633049,2.073500
2026-06-22T19:38:09,idle,du2,2918333,2061245.0094168663,2.061245
2026-06-22T19:38:09,idle,ue1,2917760,497541.8956987858,0.497542
2026-06-22T19:38:09,idle,ue5,2918375,431366.363694191,0.431366
2026-06-22T19:38:15,idle,cu_cp,2917531,213746.2600992036,0.213746
2026-06-22T19:38:15,idle,cu_up,2917561,216203.10530834197,0.216203
2026-06-22T19:38:15,idle,du1,2917698,2085868.7607371092,2.085869
2026-06-22T19:38:15,idle,du2,2918333,2063757.0629918433,2.063757
2026-06-22T19:38:15,idle,ue1,2917760,471715.9156889391,0.471716
2026-06-22T19:38:15,idle,ue5,2918375,420121.984570992,0.420122
2026-06-22T19:38:20,idle,cu_cp,2917531,216587.70029952526,0.216588
2026-06-22T19:38:20,idle,cu_up,2917561,219048.93655861318,0.219049
2026-06-22T19:38:20,idle,du1,2917698,2084656.7289767028,2.084657
2026-06-22T19:38:20,idle,du2,2918333,2082195.4699988603,2.082195
2026-06-22T19:38:20,idle,ue1,2917760,445481.5591757357,0.445482
2026-06-22T19:38:20,idle,ue5,2918375,411024.3878610313,0.411024
2026-06-22T19:38:25,idle,cu_cp,2917531,213210.77235783578,0.213211
2026-06-22T19:38:25,idle,cu_up,2917561,215661.46307779313,0.215661
2026-06-22T19:38:25,idle,du1,2917698,2078192.2558506774,2.078192
2026-06-22T19:38:25,idle,du2,2918333,2090445.732107849,2.090446
2026-06-22T19:38:25,idle,ue1,2917760,450928.4972300148,0.450928
2026-06-22T19:38:25,idle,ue5,2918375,431322.92615558626,0.431323
2026-06-22T19:38:30,idle,cu_cp,2917531,219279.98020454944,0.219280
2026-06-22T19:38:30,idle,cu_up,2917561,216816.15943420707,0.216816
2026-06-22T19:38:30,idle,du1,2917698,2091783.196032071,2.091783
2026-06-22T19:38:30,idle,du2,2918333,2106566.3029365777,2.106566
2026-06-22T19:38:30,idle,ue1,2917760,443487.60194978357,0.443488
2026-06-22T19:38:30,idle,ue5,2918375,465661.9888828647,0.465662
2026-06-22T19:38:35,idle,cu_cp,2917531,227488.3236597702,0.227488
2026-06-22T19:38:35,idle,cu_up,2917561,215191.65383209198,0.215192
2026-06-22T19:38:35,idle,du1,2917698,2047394.8902205061,2.047395
2026-06-22T19:38:35,idle,du2,2918333,2065839.9858317256,2.065840
2026-06-22T19:38:35,idle,ue1,2917760,504163.28119540215,0.504163
2026-06-22T19:38:35,idle,ue5,2918375,411938.30292266665,0.411938
2026-06-22T19:38:41,idle,cu_cp,2917531,226043.949380669,0.226044
2026-06-22T19:38:41,idle,cu_up,2917561,220530.68399998994,0.220531
2026-06-22T19:38:41,idle,du1,2917698,2161200.762803018,2.161201
2026-06-22T19:38:41,idle,du2,2918333,2128121.0329732895,2.128121
2026-06-22T19:38:41,idle,ue1,2917760,452087.898761338,0.452088
2026-06-22T19:38:41,idle,ue5,2918375,490680.7793503672,0.490681
2026-06-22T19:38:46,idle,cu_cp,2917531,215068.58677825928,0.215069
2026-06-22T19:38:46,idle,cu_up,2917561,229732.37049880982,0.229732
2026-06-22T19:38:46,idle,du1,2917698,2072479.1418345643,2.072479
2026-06-22T19:38:46,idle,du2,2918333,2082255.1182098389,2.082255
2026-06-22T19:38:46,idle,ue1,2917760,405697.5943030548,0.405698
2026-06-22T19:38:46,idle,ue5,2918375,454576.79802057263,0.454577
2026-06-22T19:38:51,idle,cu_cp,2917531,217201.00402725578,0.217201
2026-06-22T19:38:51,idle,cu_up,2917561,221633.68863027333,0.221634
2026-06-22T19:38:51,idle,du1,2917698,2083356.664099226,2.083357
2026-06-22T19:38:51,idle,du2,2918333,2034597.2462828255,2.034597
2026-06-22T19:38:51,idle,ue1,2917760,421104.0219355345,0.421104
2026-06-22T19:38:51,idle,ue5,2918375,412238.6527294993,0.412239
2026-06-22T19:38:56,idle,cu_cp,2917531,210982.38669823407,0.210982
2026-06-22T19:38:56,idle,cu_up,2917561,210982.38669823407,0.210982
2026-06-22T19:38:56,idle,du1,2917698,2105766.572239518,2.105767
2026-06-22T19:38:56,idle,du2,2918333,2048963.5458189845,2.048964
2026-06-22T19:38:56,idle,ue1,2917760,405735.3244188726,0.405735
2026-06-22T19:38:56,idle,ue5,2918375,413850.04890767037,0.413850
2026-06-22T19:39:02,idle,cu_cp,2917531,214396.26310634316,0.214396
2026-06-22T19:39:02,idle,cu_up,2917561,214396.26310634316,0.214396
2026-06-22T19:39:02,idle,du1,2917698,2061212.9650460624,2.061213
2026-06-22T19:39:02,idle,du2,2918333,2016077.1502235222,2.016077
2026-06-22T19:39:02,idle,ue1,2917760,432553.84411456465,0.432554
2026-06-22T19:39:02,idle,ue5,2918375,436315.16201644304,0.436315
2026-06-22T19:39:07,idle,cu_cp,2917531,217556.69396970034,0.217557
2026-06-22T19:39:07,idle,cu_up,2917561,212927.82002129316,0.212928
2026-06-22T19:39:07,idle,du1,2917698,2059845.2705658532,2.059845
2026-06-22T19:39:07,idle,du2,2918333,2027443.1080322457,2.027443
2026-06-22T19:39:07,idle,ue1,2917760,418912.3515673542,0.418912
2026-06-22T19:39:07,idle,ue5,2918375,418912.3515673542,0.418912
2026-06-22T19:39:12,idle,cu_cp,2917531,217401.33008534342,0.217401
2026-06-22T19:39:12,idle,cu_up,2917561,215088.53540946275,0.215089
2026-06-22T19:39:12,idle,du1,2917698,2037559.0884752155,2.037559
2026-06-22T19:39:12,idle,du2,2918333,2056061.4458822608,2.056061
2026-06-22T19:39:12,idle,ue1,2917760,444053.79397429345,0.444054
2026-06-22T19:39:12,idle,ue5,2918375,409362.0534357476,0.409362
2026-06-22T19:39:17,idle,cu_cp,2917531,214292.01602316945,0.214292
2026-06-22T19:39:17,idle,cu_up,2917561,214292.01602316945,0.214292
2026-06-22T19:39:17,idle,du1,2917698,2056737.6084734201,2.056738
2026-06-22T19:39:17,idle,du2,2918333,2052079.070172758,2.052079
2026-06-22T19:39:17,idle,ue1,2917760,458864.4858002007,0.458864
2026-06-22T19:39:17,idle,ue5,2918375,414608.50754523574,0.414609
2026-06-22T19:39:23,idle,cu_cp,2917531,218186.5870613274,0.218187
2026-06-22T19:39:23,idle,cu_up,2917561,218186.5870613274,0.218187
2026-06-22T19:39:23,idle,du1,2917698,2106790.840927231,2.106791
2026-06-22T19:39:23,idle,du2,2918333,2104444.741975744,2.104445
2026-06-22T19:39:23,idle,ue1,2917760,436373.1741226548,0.436373
2026-06-22T19:39:23,idle,ue5,2918375,448103.62329290627,0.448104
2026-06-22T19:39:28,idle,cu_cp,2917531,215409.13228072732,0.215409
2026-06-22T19:39:28,idle,cu_up,2917561,217776.28124311625,0.217776
2026-06-22T19:39:28,idle,du1,2917698,2125685.8566481755,2.125686
2026-06-22T19:39:28,idle,du2,2918333,2097280.1609250996,2.097280
2026-06-22T19:39:28,idle,ue1,2917760,525503.6261906683,0.525504
