timestamp,phase,component,pid,microwatts,watts
2026-06-28T17:40:27,idle,cu_cp1,1502443,338976.11638450116,0.338976
2026-06-28T17:40:27,idle,cu_up1,1502470,330905.25004765036,0.330905
2026-06-28T17:40:27,idle,cu_cp2,1502499,338976.11638450116,0.338976
2026-06-28T17:40:27,idle,cu_up2,1502507,343011.56453977287,0.343012
2026-06-28T17:40:27,idle,du1,1502669,3058856.0936395167,3.058856
2026-06-28T17:40:27,idle,du2,1503457,3066926.6902131345,3.066927
2026-06-28T17:40:27,idle,ue1,1502734,859546.5904665291,0.859547
2026-06-28T17:40:27,idle,ue2,1502746,799015.197848072,0.799015
2026-06-28T17:40:27,idle,ue3,1502758,851475.6941559857,0.851476
2026-06-28T17:40:27,idle,ue4,1502770,803050.5560822659,0.803051
2026-06-28T17:40:27,idle,ue5,1503503,827263.1251191258,0.827263
2026-06-28T17:40:27,idle,ue6,1503515,863582.0086481082,0.863582
2026-06-28T17:40:27,idle,ue7,1503527,827263.1251191258,0.827263
2026-06-28T17:40:27,idle,ue8,1503539,790944.3015375286,0.790944
2026-06-28T17:40:33,idle,cu_cp1,1502443,345677.6274502182,0.345678
2026-06-28T17:40:33,idle,cu_up1,1502470,336500.33943503856,0.336500
2026-06-28T17:40:33,idle,cu_cp2,1502499,339559.4153381395,0.339559
2026-06-28T17:40:33,idle,cu_up2,1502507,345677.6274502182,0.345678
2026-06-28T17:40:33,idle,du1,1502669,3101921.0575074004,3.101921
2026-06-28T17:40:33,idle,du2,1503457,3065212.1466701888,3.065212
2026-06-28T17:40:33,idle,ue1,1502734,862664.4703681183,0.862664
2026-06-28T17:40:33,idle,ue2,1502746,850428.1064498377,0.850428
2026-06-28T17:40:33,idle,ue3,1502758,838191.7425315571,0.838192
2026-06-28T17:40:33,idle,ue4,1502770,813718.9543891192,0.813719
2026-06-28T17:40:33,idle,ue5,1503503,841250.8787405348,0.841251
2026-06-28T17:40:33,idle,ue6,1503515,841250.8787405348,0.841251
2026-06-28T17:40:33,idle,ue7,1503527,810659.8784860182,0.810660
2026-06-28T17:40:33,idle,ue8,1503539,825955.3183073997,0.825955
2026-06-28T17:40:38,idle,cu_cp1,1502443,343343.4967938012,0.343343
2026-06-28T17:40:38,idle,cu_up1,1502470,334146.8016211152,0.334147
2026-06-28T17:40:38,idle,cu_cp2,1502499,337212.3666786772,0.337212
2026-06-28T17:40:38,idle,cu_up2,1502507,337212.3666786772,0.337212
2026-06-28T17:40:38,idle,du1,1502669,3028780.0798443174,3.028780
2026-06-28T17:40:38,idle,du2,1503457,3087025.966185751,3.087026
2026-06-28T17:40:38,idle,ue1,1502734,833834.1764496804,0.833834
2026-06-28T17:40:38,idle,ue2,1502746,861424.2920172894,0.861424
2026-06-28T17:40:38,idle,ue3,1502758,830768.6414416694,0.830769
2026-06-28T17:40:38,idle,ue4,1502770,849161.9716879391,0.849162
2026-06-28T17:40:38,idle,ue5,1503503,818506.3812114215,0.818506
2026-06-28T17:40:38,idle,ue6,1503515,870621.0172395265,0.870621
2026-06-28T17:40:38,idle,ue7,1503527,830768.6414416694,0.830769
2026-06-28T17:40:38,idle,ue8,1503539,821571.9162194324,0.821572
2026-06-28T17:40:44,idle,cu_cp1,1502443,347444.3945345533,0.347444
2026-06-28T17:40:44,idle,cu_up1,1502470,337421.9887905312,0.337422
2026-06-28T17:40:44,idle,cu_cp2,1502499,337421.9887905312,0.337422
2026-06-28T17:40:44,idle,cu_up2,1502507,344103.59261987923,0.344104
2026-06-28T17:40:44,idle,du1,1502669,3066865.025855169,3.066865
2026-06-28T17:40:44,idle,du2,1503457,3103614.058063831,3.103614
2026-06-28T17:40:44,idle,ue1,1502734,775068.2763324237,0.775068
2026-06-28T17:40:44,idle,ue2,1502746,865270.1995036554,0.865270
2026-06-28T17:40:44,idle,ue3,1502758,835202.9521076966,0.835203
2026-06-28T17:40:44,idle,ue4,1502770,848566.0994386077,0.848566
2026-06-28T17:40:44,idle,ue5,1503503,851906.9315171742,0.851907
2026-06-28T17:40:44,idle,ue6,1503515,871951.8033330035,0.871952
2026-06-28T17:40:44,idle,ue7,1503527,845225.3276878261,0.845225
2026-06-28T17:40:44,idle,ue8,1503539,815157.9596362972,0.815158
2026-06-28T17:40:49,idle,cu_cp1,1502443,334776.4161886096,0.334776
2026-06-28T17:40:49,idle,cu_up1,1502470,334776.4161886096,0.334776
2026-06-28T17:40:49,idle,cu_cp2,1502499,341471.95659426926,0.341472
2026-06-28T17:40:49,idle,cu_up2,1502507,341471.95659426926,0.341472
2026-06-28T17:40:49,idle,du1,1502669,3093334.3513842775,3.093334
2026-06-28T17:40:49,idle,du2,1503457,3026378.9473276804,3.026379
2026-06-28T17:40:49,idle,ue1,1502734,867071.03270643,0.867071
2026-06-28T17:40:49,idle,ue2,1502746,873766.5127026523,0.873767
2026-06-28T17:40:49,idle,ue3,1502758,846984.411489451,0.846984
2026-06-28T17:40:49,idle,ue4,1502770,840288.8710837913,0.840289
2026-06-28T17:40:49,idle,ue5,1503503,870418.7424998224,0.870419
2026-06-28T17:40:49,idle,ue6,1503515,853679.9518951107,0.853680
2026-06-28T17:40:49,idle,ue7,1503527,863723.2020941627,0.863723
2026-06-28T17:40:49,idle,ue8,1503539,833593.3306781315,0.833593
2026-06-28T17:40:55,idle,cu_cp1,1502443,345192.8583410794,0.345193
2026-06-28T17:40:55,idle,cu_up1,1502470,335138.70886688144,0.335139
2026-06-28T17:40:55,idle,cu_cp2,1502499,345192.8583410794,0.345193
2026-06-28T17:40:55,idle,cu_up2,1502507,348544.24149914534,0.348544
2026-06-28T17:40:55,idle,du1,1502669,3100033.079695208,3.100033
2026-06-28T17:40:55,idle,du2,1503457,3096681.54536011,3.096682
2026-06-28T17:40:55,idle,ue1,1502734,807684.2783915001,0.807684
2026-06-28T17:40:55,idle,ue2,1502746,844549.5233656323,0.844550
2026-06-28T17:40:55,idle,ue3,1502758,811035.6917849726,0.811036
2026-06-28T17:40:55,idle,ue4,1502770,861306.4693913687,0.861306
2026-06-28T17:40:55,idle,ue5,1503503,861306.4693913687,0.861306
2026-06-28T17:40:55,idle,ue6,1503515,864657.8827848411,0.864658
2026-06-28T17:40:55,idle,ue7,1503527,854603.6426044238,0.854604
2026-06-28T17:40:55,idle,ue8,1503539,837846.7570495004,0.837847
2026-06-28T17:41:00,idle,cu_cp1,1502443,344345.9481890774,0.344346
2026-06-28T17:41:00,idle,cu_up1,1502470,334316.4639214325,0.334316
2026-06-28T17:41:00,idle,cu_cp2,1502499,337659.6152918994,0.337660
2026-06-28T17:41:00,idle,cu_up2,1502507,337659.6152918994,0.337660
2026-06-28T17:41:00,idle,du1,1502669,3028907.143828182,3.028907
2026-06-28T17:41:00,idle,du2,1503457,3072368.3227379606,3.072368
2026-06-28T17:41:00,idle,ue1,1502734,835791.1598035812,0.835791
2026-06-28T17:41:00,idle,ue2,1502746,852506.94681216,0.852507
2026-06-28T17:41:00,idle,ue3,1502758,835791.1598035812,0.835791
2026-06-28T17:41:00,idle,ue4,1502770,835791.1598035812,0.835791
2026-06-28T17:41:00,idle,ue5,1503503,849163.8255979371,0.849164
2026-06-28T17:41:00,idle,ue6,1503515,879252.3387133598,0.879252
2026-06-28T17:41:00,idle,ue7,1503527,862536.4310798049,0.862536
2026-06-28T17:41:00,idle,ue8,1503539,829104.8570626474,0.829105
2026-06-28T17:41:05,idle,cu_cp1,1502443,334529.4428972262,0.334529
2026-06-28T17:41:05,idle,cu_up1,1502470,334529.4428972262,0.334529
2026-06-28T17:41:05,idle,cu_cp2,1502499,344565.3192472279,0.344565
2026-06-28T17:41:05,idle,cu_up2,1502507,347910.601310395,0.347911
2026-06-28T17:41:05,idle,du1,1502669,3091051.966714549,3.091052
2026-06-28T17:41:05,idle,du2,1503457,3030836.8895775415,3.030837
2026-06-28T17:41:05,idle,ue1,1502734,816251.839462812,0.816252
2026-06-28T17:41:05,idle,ue2,1502746,839668.8742259825,0.839669
2026-06-28T17:41:05,idle,ue3,1502758,849704.7807364846,0.849705
2026-06-28T17:41:05,idle,ue4,1502770,809561.2753364778,0.809561
2026-06-28T17:41:05,idle,ue5,1503503,856395.3448628187,0.856395
2026-06-28T17:41:05,idle,ue6,1503515,849704.7807364846,0.849705
2026-06-28T17:41:05,idle,ue7,1503527,873121.815499655,0.873122
2026-06-28T17:41:05,idle,ue8,1503539,829632.9677154804,0.829633
2026-06-28T17:41:11,idle,cu_cp1,1502443,348955.65254778566,0.348956
2026-06-28T17:41:11,idle,cu_up1,1502470,341834.10001105664,0.341834
