timestamp,phase,component,pid,microwatts,watts
2026-06-28T18:40:28,idle,cu_cp1,1555780,336564.08570822416,0.336564
2026-06-28T18:40:28,idle,cu_up1,1555809,343228.70706457255,0.343229
2026-06-28T18:40:28,idle,cu_cp2,1555817,339896.4114334756,0.339896
2026-06-28T18:40:28,idle,cu_up2,1555844,336564.08570822416,0.336564
2026-06-28T18:40:28,idle,du1,1556005,3082394.013072195,3.082394
2026-06-28T18:40:28,idle,du2,1556775,3082394.013072195,3.082394
2026-06-28T18:40:28,idle,ue1,1556072,863070.3766259265,0.863070
2026-06-28T18:40:28,idle,ue2,1556084,843076.3620861089,0.843076
2026-06-28T18:40:28,idle,ue3,1556096,833079.4450986636,0.833079
2026-06-28T18:40:28,idle,ue4,1556108,846408.7479996693,0.846409
2026-06-28T18:40:28,idle,ue5,1556839,879731.8848755658,0.879732
2026-06-28T18:40:28,idle,ue6,1556851,856405.7251754237,0.856406
2026-06-28T18:40:28,idle,ue7,1556863,886396.5363260687,0.886397
2026-06-28T18:40:28,idle,ue8,1556875,873067.2334250628,0.873067
2026-06-28T18:40:34,idle,cu_cp1,1555780,339793.61932289955,0.339794
2026-06-28T18:40:34,idle,cu_up1,1555809,336462.3199463904,0.336462
2026-06-28T18:40:34,idle,cu_cp2,1555817,329799.6911122897,0.329800
2026-06-28T18:40:34,idle,cu_up2,1555844,336462.3199463904,0.336462
2026-06-28T18:40:34,idle,du1,1556005,3051480.095477407,3.051480
2026-06-28T18:40:34,idle,du2,1556775,3088124.388619008,3.088124
2026-06-28T18:40:34,idle,ue1,1556072,869471.9047284686,0.869472
2026-06-28T18:40:34,idle,ue2,1556084,842821.4495542306,0.842821
2026-06-28T18:40:34,idle,ue3,1556096,782857.8802905715,0.782858
2026-06-28T18:40:34,idle,ue4,1556108,826164.89250952,0.826165
2026-06-28T18:40:34,idle,ue5,1556839,849484.048307249,0.849484
2026-06-28T18:40:34,idle,ue6,1556851,832827.4912625385,0.832827
2026-06-28T18:40:34,idle,ue7,1556863,849484.048307249,0.849484
2026-06-28T18:40:34,idle,ue8,1556875,856146.7072224319,0.856147
2026-06-28T18:40:39,idle,cu_cp1,1555780,340260.00432030024,0.340260
2026-06-28T18:40:39,idle,cu_up1,1555809,336924.1074391705,0.336924
2026-06-28T18:40:39,idle,cu_cp2,1555817,340260.00432030024,0.340260
2026-06-28T18:40:39,idle,cu_up2,1555844,340260.00432030024,0.340260
2026-06-28T18:40:39,idle,du1,1556005,3042324.6877501057,3.042325
2026-06-28T18:40:39,idle,du2,1556775,3082355.2090902044,3.082355
2026-06-28T18:40:39,idle,ue1,1556072,850649.9655694771,0.850650
2026-06-28T18:40:39,idle,ue2,1556084,840642.3352344525,0.840642
2026-06-28T18:40:39,idle,ue3,1556096,793940.0201320946,0.793940
2026-06-28T18:40:39,idle,ue4,1556108,840642.3352344525,0.840642
2026-06-28T18:40:39,idle,ue5,1556839,847314.1289967119,0.847314
2026-06-28T18:40:39,idle,ue6,1556851,847314.1289967119,0.847314
2026-06-28T18:40:39,idle,ue7,1556863,837306.4383533228,0.837306
2026-06-28T18:40:39,idle,ue8,1556875,840642.3352344525,0.840642
2026-06-28T18:40:45,idle,cu_cp1,1555780,343617.4444708395,0.343617
2026-06-28T18:40:45,idle,cu_up1,1555809,343617.4444708395,0.343617
2026-06-28T18:40:45,idle,cu_cp2,1555817,336945.25172993186,0.336945
2026-06-28T18:40:45,idle,cu_up2,1555844,343617.4444708395,0.343617
2026-06-28T18:40:45,idle,du1,1556005,3039179.6389425085,3.039180
2026-06-28T18:40:45,idle,du2,1556775,2979129.783852863,2.979130
2026-06-28T18:40:45,idle,ue1,1556072,827350.7558685255,0.827351
2026-06-28T18:40:45,idle,ue2,1556084,837359.044979887,0.837359
2026-06-28T18:40:45,idle,ue3,1556096,844031.2377207946,0.844031
2026-06-28T18:40:45,idle,ue4,1556108,864047.6955220413,0.864048
2026-06-28T18:40:45,idle,ue5,1556839,844031.2377207946,0.844031
2026-06-28T18:40:45,idle,ue6,1556851,880728.2375850487,0.880728
2026-06-28T18:40:45,idle,ue7,1556863,814006.3703867102,0.814006
2026-06-28T18:40:45,idle,ue8,1556875,857375.6232026101,0.857376
2026-06-28T18:40:50,idle,cu_cp1,1555780,347177.6330485669,0.347178
2026-06-28T18:40:50,idle,cu_up1,1555809,340501.1174915689,0.340501
2026-06-28T18:40:50,idle,cu_cp2,1555817,340501.1174915689,0.340501
2026-06-28T18:40:50,idle,cu_up2,1555844,347177.6330485669,0.347178
2026-06-28T18:40:50,idle,du1,1556005,3017774.7801935603,3.017775
2026-06-28T18:40:50,idle,du2,1556775,3057833.5720187975,3.057834
2026-06-28T18:40:50,idle,ue1,1556072,841238.065620938,0.841238
2026-06-28T18:40:50,idle,ue2,1556084,857929.3695892703,0.857929
2026-06-28T18:40:50,idle,ue3,1556096,851252.8238805974,0.851253
2026-06-28T18:40:50,idle,ue4,1556108,847914.5510262608,0.847915
2026-06-28T18:40:50,idle,ue5,1556839,831223.3676646287,0.831223
2026-06-28T18:40:50,idle,ue6,1556851,841238.065620938,0.841238
2026-06-28T18:40:50,idle,ue7,1556863,857929.3695892703,0.857929
2026-06-28T18:40:50,idle,ue8,1556875,844576.2781719244,0.844576
2026-06-28T18:40:55,idle,cu_cp1,1555780,338693.36215532897,0.338693
2026-06-28T18:40:55,idle,cu_up1,1555809,338693.36215532897,0.338693
2026-06-28T18:40:55,idle,cu_cp2,1555817,330629.2496605849,0.330629
2026-06-28T18:40:55,idle,cu_up2,1555844,338693.36215532897,0.338693
2026-06-28T18:40:55,idle,du1,1556005,3136945.557542629,3.136946
2026-06-28T18:40:55,idle,du2,1556775,3064368.4540362074,3.064368
2026-06-28T18:40:55,idle,ue1,1556072,854797.5027074456,0.854798
2026-06-28T18:40:55,idle,ue2,1556084,862861.6455534315,0.862862
2026-06-28T18:40:55,idle,ue3,1556096,862861.6455534315,0.862862
2026-06-28T18:40:55,idle,ue4,1556108,838669.2777179575,0.838669
2026-06-28T18:40:55,idle,ue5,1556839,814476.9098824835,0.814477
2026-06-28T18:40:55,idle,ue6,1556851,878989.8705429196,0.878990
2026-06-28T18:40:55,idle,ue7,1556863,887054.0133889056,0.887054
2026-06-28T18:40:55,idle,ue8,1556875,862861.6455534315,0.862862
2026-06-28T18:41:01,idle,cu_cp1,1555780,343676.2295993328,0.343676
2026-06-28T18:41:01,idle,cu_up1,1555809,343676.2295993328,0.343676
2026-06-28T18:41:01,idle,cu_cp2,1555817,337067.07133780717,0.337067
2026-06-28T18:41:01,idle,cu_up2,1555844,337067.07133780717,0.337067
2026-06-28T18:41:01,idle,du1,1556005,3172395.965532303,3.172396
2026-06-28T18:41:01,idle,du2,1556775,3053431.1774634933,3.053431
2026-06-28T18:41:01,idle,ue1,1556072,845972.3181139326,0.845972
2026-06-28T18:41:01,idle,ue2,1556084,786489.863440876,0.786490
2026-06-28T18:41:01,idle,ue3,1556096,845972.3181139326,0.845972
2026-06-28T18:41:01,idle,ue4,1556108,832753.9409522295,0.832754
2026-06-28T18:41:01,idle,ue5,1556839,865799.7019405317,0.865800
2026-06-28T18:41:01,idle,ue6,1556851,892236.3956252862,0.892236
2026-06-28T18:41:01,idle,ue7,1556863,885627.2070444345,0.885627
2026-06-28T18:41:01,idle,ue8,1556875,852581.4460561323,0.852581
2026-06-28T18:41:06,idle,cu_cp1,1555780,339564.89102039573,0.339565
2026-06-28T18:41:06,idle,cu_up1,1555809,339564.89102039573,0.339565
2026-06-28T18:41:06,idle,cu_cp2,1555817,328431.6089718747,0.328432
2026-06-28T18:41:06,idle,cu_up2,1555844,328431.6089718747,0.328432
2026-06-28T18:41:06,idle,du1,1556005,3106183.879027405,3.106184
2026-06-28T18:41:06,idle,du2,1556775,3089483.895537624,3.089484
2026-06-28T18:41:06,idle,ue1,1556072,834995.6703030872,0.834996
2026-06-28T18:41:06,idle,ue2,1556084,846128.9523516083,0.846129
2026-06-28T18:41:06,idle,ue3,1556096,862828.8754243898,0.862829
2026-06-28T18:41:06,idle,ue4,1556108,818295.7472303057,0.818296
2026-06-28T18:41:06,idle,ue5,1556839,846128.9523516083,0.846129
2026-06-28T18:41:06,idle,ue6,1556851,834995.6703030872,0.834996
2026-06-28T18:41:06,idle,ue7,1556863,851695.5329588699,0.851696
2026-06-28T18:41:06,idle,ue8,1556875,851695.5329588699,0.851696
2026-06-28T18:41:12,idle,cu_cp1,1555780,346353.5008843589,0.346354
2026-06-28T18:41:12,idle,cu_up1,1555809,340223.349088732,0.340223
2026-06-28T18:41:12,idle,cu_cp2,1555817,343288.40987283346,0.343288
2026-06-28T18:41:12,idle,cu_up2,1555844,337158.2580772066,0.337158
2026-06-28T18:41:12,idle,du1,1556005,3012969.0181158446,3.012969
2026-06-28T18:41:12,idle,du2,1556775,3120246.629198179,3.120247
2026-06-28T18:41:12,idle,ue1,1556072,845960.7664319659,0.845961
2026-06-28T18:41:12,idle,ue2,1556084,855156.0092391181,0.855156
2026-06-28T18:41:12,idle,ue3,1556096,836765.5840796614,0.836766
2026-06-28T18:41:12,idle,ue4,1556108,858221.0700232196,0.858221
2026-06-28T18:41:12,idle,ue5,1556839,885806.7379898286,0.885807
2026-06-28T18:41:12,idle,ue6,1556851,855156.0092391181,0.855156
2026-06-28T18:41:12,idle,ue7,1556863,873546.4948534226,0.873546
2026-06-28T18:41:12,idle,ue8,1556875,870481.3131596255,0.870481
2026-06-28T18:41:22,idle,cu_cp1,1555780,346057.8300264662,0.346058
2026-06-28T18:41:22,idle,cu_up1,1555809,346057.8300264662,0.346058
2026-06-28T18:41:22,idle,cu_cp2,1555817,349291.9913442323,0.349292
2026-06-28T18:41:22,idle,cu_up2,1555844,346057.8300264662,0.346058
