timestamp,phase,component,pid,microwatts,watts
2026-06-28T04:23:01,idle,cu_cp,717252,453444.8751982629,0.453445
2026-06-28T04:23:01,idle,cu_up,717260,445759.40786568227,0.445759
2026-06-28T04:23:01,idle,du1,717440,3773583.695662799,3.773584
2026-06-28T04:23:01,idle,du2,718203,3781269.056722641,3.781269
2026-06-28T04:23:01,idle,du3,718965,3804325.7066901065,3.804326
2026-06-28T04:23:01,idle,ue1,717484,1037543.4389595676,1.037543
2026-06-28T04:23:01,idle,ue2,717496,1014486.8598405946,1.014487
2026-06-28T04:23:01,idle,ue3,717508,1060599.9472300482,1.060600
2026-06-28T04:23:01,idle,ue4,717520,1068285.449986875,1.068285
2026-06-28T04:23:01,idle,ue5,718247,1068285.449986875,1.068285
2026-06-28T04:23:01,idle,ue6,718259,1022172.3625974214,1.022172
2026-06-28T04:23:01,idle,ue7,718271,1045228.9417163944,1.045229
2026-06-28T04:23:01,idle,ue8,718283,1006801.3570837677,1.006801
2026-06-28T04:23:01,idle,ue9,719028,1060599.9472300482,1.060600
2026-06-28T04:23:01,idle,ue10,719040,1029857.8653542483,1.029858
2026-06-28T04:23:01,idle,ue11,719052,991430.3515701139,0.991430
2026-06-28T04:23:01,idle,ue12,719064,1037543.4389595676,1.037543
2026-06-28T04:23:06,idle,cu_cp,717252,448702.0110167983,0.448702
2026-06-28T04:23:06,idle,cu_up,717260,455112.0392364502,0.455112
2026-06-28T04:23:06,idle,du1,717440,3846017.5020497967,3.846018
2026-06-28T04:23:06,idle,du2,718203,3801147.2688710666,3.801147
2026-06-28T04:23:06,idle,du3,718965,3781917.2911356115,3.781917
2026-06-28T04:23:06,idle,ue1,717484,999964.4735480266,0.999964
2026-06-28T04:23:06,idle,ue2,717496,1032014.7215697867,1.032015
2026-06-28T04:23:06,idle,ue3,717508,1019194.5938481492,1.019195
2026-06-28T04:23:06,idle,ue4,717520,1038424.6428659379,1.038425
2026-06-28T04:23:06,idle,ue5,718247,1051244.7705875754,1.051245
2026-06-28T04:23:06,idle,ue6,718259,1025604.6577089679,1.025605
2026-06-28T04:23:06,idle,ue7,718271,1032014.7215697867,1.032015
2026-06-28T04:23:06,idle,ue8,718283,1038424.6428659379,1.038425
2026-06-28T04:23:06,idle,ue9,719028,1006374.5374088454,1.006375
2026-06-28T04:23:06,idle,ue10,719040,1038424.6428659379,1.038425
2026-06-28T04:23:06,idle,ue11,719052,1044834.7067267566,1.044835
2026-06-28T04:23:06,idle,ue12,719064,1038424.6428659379,1.038425
2026-06-28T04:23:12,idle,cu_cp,717252,449910.7726887101,0.449911
2026-06-28T04:23:12,idle,cu_up,717260,453539.0616328773,0.453539
2026-06-28T04:23:12,idle,du1,717440,3773444.9123746753,3.773445
2026-06-28T04:23:12,idle,du2,718203,3784329.958695712,3.784330
2026-06-28T04:23:12,idle,du3,718965,3809728.0172025897,3.809728
2026-06-28T04:23:12,idle,ue1,717484,1041325.6398472029,1.041326
2026-06-28T04:23:12,idle,ue2,717496,1052210.6143728257,1.052211
2026-06-28T04:23:12,idle,ue3,717508,1063095.5888984483,1.063096
2026-06-28T04:23:12,idle,ue4,717520,1059467.1922611601,1.059467
2026-06-28T04:23:12,idle,ue5,718247,1066723.8419449085,1.066724
