timestamp,phase,component,pid,microwatts,watts
2026-06-23T08:54:44,idle,cu_cp,3786797,591390.9636957317,0.591391
2026-06-23T08:54:44,idle,cu_up,3786824,596160.2785352826,0.596160
2026-06-23T08:54:44,idle,du1,3786985,4502201.928339601,4.502202
2026-06-23T08:54:44,idle,du2,3787737,4540356.447056008,4.540356
2026-06-23T08:54:44,idle,du3,3788496,4640511.30995847,4.640511
2026-06-23T08:54:44,idle,du4,3789267,4545126.011471594,4.545126
2026-06-23T08:54:44,idle,ue1,3787045,1302013.9664601176,1.302014
2026-06-23T08:54:44,idle,ue2,3787053,1263859.697319746,1.263860
2026-06-23T08:54:44,idle,ue3,3787063,1282936.790293926,1.282937
2026-06-23T08:54:44,idle,ue4,3787071,1263859.697319746,1.263860
2026-06-23T08:54:44,idle,ue5,3787798,1273398.3269988478,1.273398
2026-06-23T08:54:44,idle,ue6,3787807,1321091.0594342977,1.321091
2026-06-23T08:54:44,idle,ue7,3787816,1340168.2356004894,1.340168
2026-06-23T08:54:44,idle,ue8,3787824,1335398.9207609384,1.335399
2026-06-23T08:54:44,idle,ue9,3788557,1325860.3742738485,1.325860
2026-06-23T08:54:44,idle,ue10,3788566,1306783.2812996686,1.306783
2026-06-23T08:54:44,idle,ue11,3788575,1273398.3269988478,1.273398
2026-06-23T08:54:44,idle,ue12,3788584,1206628.418397206,1.206628
2026-06-23T08:54:44,idle,ue13,3789309,1287706.105133477,1.287706
2026-06-23T08:54:44,idle,ue14,3789318,1254321.150832656,1.254321
2026-06-23T08:54:44,idle,ue15,3789327,1306783.2812996686,1.306783
2026-06-23T08:54:44,idle,ue16,3789336,1282936.790293926,1.282937
2026-06-23T08:54:50,idle,cu_cp,3786797,599261.0499141776,0.599261
2026-06-23T08:54:50,idle,cu_up,3786824,594466.9651909572,0.594467
2026-06-23T08:54:50,idle,du1,3786985,4549590.120202961,4.549590
2026-06-23T08:54:50,idle,du2,3787737,4544796.160801091,4.544796
2026-06-23T08:54:50,idle,du3,3788496,4616706.888590212,4.616707
2026-06-23T08:54:50,idle,du4,3789267,4573560.251402578,4.573560
2026-06-23T08:54:50,idle,ue1,3787045,1308786.0902362096,1.308786
2026-06-23T08:54:50,idle,ue2,3787053,1294403.8778403318,1.294404
2026-06-23T08:54:50,idle,ue3,3787063,1256051.116507001,1.256051
2026-06-23T08:54:50,idle,ue4,3787071,1294403.8778403318,1.294404
2026-06-23T08:54:50,idle,ue5,3787798,1294403.8778403318,1.294404
2026-06-23T08:54:50,idle,ue6,3787807,1323168.3861796546,1.323168
2026-06-23T08:54:50,idle,ue7,3787816,1332756.5556260955,1.332757
2026-06-23T08:54:50,idle,ue8,3787824,1318374.3432302177,1.318374
2026-06-23T08:54:50,idle,ue9,3788557,1337550.7656706667,1.337551
2026-06-23T08:54:50,idle,ue10,3788566,1313580.3002807808,1.313580
2026-06-23T08:54:50,idle,ue11,3788575,1284815.791941458,1.284816
2026-06-23T08:54:50,idle,ue12,3788584,1284815.791941458,1.284816
2026-06-23T08:54:50,idle,ue13,3789309,1323168.3861796546,1.323168
2026-06-23T08:54:50,idle,ue14,3789318,1294403.8778403318,1.294404
2026-06-23T08:54:50,idle,ue15,3789327,1323168.3861796546,1.323168
2026-06-23T08:54:50,idle,ue16,3789336,1308786.0902362096,1.308786
2026-06-23T08:54:55,idle,cu_cp,3786797,588432.4448262692,0.588432
2026-06-23T08:54:55,idle,cu_up,3786824,577329.9820173883,0.577330
2026-06-23T08:54:55,idle,du1,3786985,4540922.36656969,4.540922
2026-06-23T08:54:55,idle,du2,3787737,4540922.36656969,4.540922
2026-06-23T08:54:55,idle,du3,3788496,4651947.494472999,4.651947
2026-06-23T08:54:55,idle,du4,3789267,4529819.820458394,4.529820
2026-06-23T08:54:55,idle,ue1,3787045,1287890.017555847,1.287890
2026-06-23T08:54:55,idle,ue2,3787053,1310094.859871192,1.310095
2026-06-23T08:54:55,idle,ue3,3787063,1265684.925333252,1.265685
2026-06-23T08:54:55,idle,ue4,3787071,1287890.017555847,1.287890
2026-06-23T08:54:55,idle,ue5,3787798,1265684.925333252,1.265685
2026-06-23T08:54:55,idle,ue6,3787807,1298992.480364728,1.298992
2026-06-23T08:54:55,idle,ue7,3787816,1276787.4714445495,1.276787
2026-06-23T08:54:55,idle,ue8,3787824,1298992.480364728,1.298992
2026-06-23T08:54:55,idle,ue9,3788557,1298992.480364728,1.298992
2026-06-23T08:54:55,idle,ue10,3788566,1310094.859871192,1.310095
2026-06-23T08:54:55,idle,ue11,3788575,1287890.017555847,1.287890
2026-06-23T08:54:55,idle,ue12,3788584,1298992.480364728,1.298992
2026-06-23T08:54:55,idle,ue13,3789309,1243479.9164130734,1.243480
2026-06-23T08:54:55,idle,ue14,3789318,1310094.859871192,1.310095
2026-06-23T08:54:55,idle,ue15,3789327,1276787.4714445495,1.276787
2026-06-23T08:54:55,idle,ue16,3789336,1276787.4714445495,1.276787
2026-06-23T08:55:01,idle,cu_cp,3786797,586095.7620807254,0.586096
2026-06-23T08:55:01,idle,cu_up,3786824,602605.4701912426,0.602605
2026-06-23T08:55:01,idle,du1,3786985,4556688.098678002,4.556688
2026-06-23T08:55:01,idle,du2,3787737,4507158.891075535,4.507159
2026-06-23T08:55:01,idle,du3,3788496,4639236.555959673,4.639237
2026-06-23T08:55:01,idle,du4,3789267,4573197.723517604,4.573198
2026-06-23T08:55:01,idle,ue1,3787045,1304269.3555874205,1.304269
2026-06-23T08:55:01,idle,ue2,3787053,1246485.335565152,1.246485
2026-06-23T08:55:01,idle,ue3,3787063,1229975.5441837192,1.229976
2026-06-23T08:55:01,idle,ue4,3787071,1271249.939366386,1.271250
2026-06-23T08:55:01,idle,ue5,3787798,1262995.1269465853,1.262995
2026-06-23T08:55:01,idle,ue6,3787807,1296014.459896704,1.296014
