timestamp,phase,component,pid,microwatts,watts
2026-06-23T14:38:06,idle,cu_cp,4110994,622717.0048376549,0.622717
2026-06-23T14:38:06,idle,cu_up,4111022,612673.1848717874,0.612673
2026-06-23T14:38:06,idle,du1,4111183,4499632.346431851,4.499632
2026-06-23T14:38:06,idle,du2,4111932,4539807.793249197,4.539808
2026-06-23T14:38:06,idle,du3,4112689,4569939.294885268,4.569939
2026-06-23T14:38:06,idle,du4,4113441,4569939.294885268,4.569939
2026-06-23T14:38:06,idle,ue1,4111243,1305696.929470514,1.305697
2026-06-23T14:38:06,idle,ue2,4111252,1265521.5661301063,1.265522
2026-06-23T14:38:06,idle,ue3,4111260,1285609.2895387793,1.285609
2026-06-23T14:38:06,idle,ue4,4111270,1275565.4278344428,1.275565
2026-06-23T14:38:06,idle,ue5,4111992,1295653.1512431158,1.295653
2026-06-23T14:38:06,idle,ue6,4112001,1305696.929470514,1.305697
2026-06-23T14:38:06,idle,ue7,4112010,1265521.5661301063,1.265522
2026-06-23T14:38:06,idle,ue8,4112020,1275565.4278344428,1.275565
2026-06-23T14:38:06,idle,ue9,4112749,1295653.1512431158,1.295653
2026-06-23T14:38:06,idle,ue10,4112758,1275565.4278344428,1.275565
2026-06-23T14:38:06,idle,ue11,4112767,1285609.2895387793,1.285609
2026-06-23T14:38:06,idle,ue12,4112775,1245434.0096753098,1.245434
2026-06-23T14:38:06,idle,ue13,4113502,1305696.929470514,1.305697
2026-06-23T14:38:06,idle,ue14,4113511,1295653.1512431158,1.295653
2026-06-23T14:38:06,idle,ue15,4113520,1195214.8681075037,1.195215
2026-06-23T14:38:06,idle,ue16,4113529,1295653.1512431158,1.295653
2026-06-23T14:38:11,idle,cu_cp,4110994,613440.7707817724,0.613441
2026-06-23T14:38:11,idle,cu_up,4111022,605772.7355126652,0.605773
2026-06-23T14:38:11,idle,du1,4111183,4516457.62308898,4.516458
2026-06-23T14:38:11,idle,du2,4111932,4585469.8568069935,4.585470
2026-06-23T14:38:11,idle,du3,4112689,4577801.570426033,4.577802
2026-06-23T14:38:11,idle,du4,4113441,4593137.808372149,4.593138
2026-06-23T14:38:11,idle,ue1,4111243,1326565.5815421825,1.326566
2026-06-23T14:38:11,idle,ue2,4111252,1257553.5152320713,1.257554
2026-06-23T14:38:11,idle,ue3,4111260,1318897.6299770265,1.318898
2026-06-23T14:38:11,idle,ue4,4111270,1272889.669474237,1.272890
2026-06-23T14:38:11,idle,ue5,4111992,1288225.6563085,1.288226
2026-06-23T14:38:11,idle,ue6,4112001,1349569.6873495043,1.349570
2026-06-23T14:38:11,idle,ue7,4112010,1303561.6431427633,1.303562
2026-06-23T14:38:11,idle,ue8,4112020,1303561.6431427633,1.303562
2026-06-23T14:38:11,idle,ue9,4112749,1326565.5815421825,1.326566
2026-06-23T14:38:11,idle,ue10,4112758,1280557.621039393,1.280558
2026-06-23T14:38:11,idle,ue11,4112767,1265221.5505011785,1.265222
2026-06-23T14:38:11,idle,ue12,4112775,1295893.607873656,1.295894
2026-06-23T14:38:11,idle,ue13,4113502,1318897.6299770265,1.318898
2026-06-23T14:38:11,idle,ue14,4113511,1288225.6563085,1.288226
2026-06-23T14:38:11,idle,ue15,4113520,1234549.576832652,1.234550
2026-06-23T14:38:11,idle,ue16,4113529,1257553.5152320713,1.257554
2026-06-23T14:38:17,idle,cu_cp,4110994,609462.768615843,0.609463
2026-06-23T14:38:17,idle,cu_up,4111022,601056.327180773,0.601056
2026-06-23T14:38:17,idle,du1,4111183,4560462.60798769,4.560463
