timestamp,phase,component,pid,microwatts,watts
2026-06-23T02:12:19,idle,cu_cp,3313230,459309.800622195,0.459310
2026-06-23T02:12:19,idle,cu_up,3313258,459309.800622195,0.459310
2026-06-23T02:12:19,idle,du1,3313420,3755059.0165607166,3.755059
2026-06-23T02:12:19,idle,du2,3314173,3718797.5697492766,3.718798
2026-06-23T02:12:19,idle,du3,3314934,3763117.306517725,3.763117
2026-06-23T02:12:19,idle,ue1,3313480,1047548.6655769503,1.047549
2026-06-23T02:12:19,idle,ue2,3313489,1039490.5186191249,1.039491
2026-06-23T02:12:19,idle,ue3,3313498,1027403.5126811612,1.027404
2026-06-23T02:12:19,idle,ue4,3313507,1019345.4372229272,1.019345
2026-06-23T02:12:19,idle,ue5,3314236,1079780.8959102947,1.079781
2026-06-23T02:12:19,idle,ue6,3314245,1059635.814514097,1.059636
2026-06-23T02:12:19,idle,ue7,3314254,1047548.6655769503,1.047549
2026-06-23T02:12:19,idle,ue8,3314263,1067693.8184727395,1.067694
2026-06-23T02:12:19,idle,ue9,3314998,1067693.8184727395,1.067694
2026-06-23T02:12:19,idle,ue10,3315007,1071722.8919516522,1.071723
2026-06-23T02:12:19,idle,ue11,3315016,1067693.8184727395,1.067694
2026-06-23T02:12:19,idle,ue12,3315025,1067693.8184727395,1.067694
2026-06-23T02:12:25,idle,cu_cp,3313230,462549.940822506,0.462550
2026-06-23T02:12:25,idle,cu_up,3313258,458492.4719462752,0.458492
2026-06-23T02:12:25,idle,du1,3313420,3757203.8749804497,3.757204
2026-06-23T02:12:25,idle,du2,3314173,3712571.8252753257,3.712572
2026-06-23T02:12:25,idle,du3,3314934,3765319.028599739,3.765319
2026-06-23T02:12:25,idle,ue1,3313480,1054938.453950739,1.054938
2026-06-23T02:12:25,idle,ue2,3313489,1034651.14554739,1.034651
2026-06-23T02:12:25,idle,ue3,3313498,1038708.6504014253,1.038709
2026-06-23T02:12:25,idle,ue4,3313507,1046823.5881538868,1.046824
2026-06-23T02:12:25,idle,ue5,3314236,1083340.7001065493,1.083341
2026-06-23T02:12:25,idle,ue6,3314245,1079283.195252514,1.079283
2026-06-23T02:12:25,idle,ue7,3314254,1067110.8965572356,1.067111
2026-06-23T02:12:25,idle,ue8,3314263,1046823.5881538868,1.046824
2026-06-23T02:12:25,idle,ue9,3314998,1075225.8343096972,1.075226
2026-06-23T02:12:25,idle,ue10,3315007,1079283.195252514,1.079283
2026-06-23T02:12:25,idle,ue11,3315016,1042766.0832998514,1.042766
2026-06-23T02:12:25,idle,ue12,3315025,1067110.8965572356,1.067111
2026-06-23T02:12:30,idle,cu_cp,3313230,455927.71464865835,0.455928
2026-06-23T02:12:30,idle,cu_up,3313258,459962.4608115694,0.459962
2026-06-23T02:12:30,idle,du1,3313420,3820916.4475358464,3.820916
2026-06-23T02:12:30,idle,du2,3314173,3740220.9506408214,3.740221
2026-06-23T02:12:30,idle,du3,3314934,3768464.5323042013,3.768465
2026-06-23T02:12:30,idle,ue1,3313480,1097454.2547234285,1.097454
2026-06-23T02:12:30,idle,ue2,3313489,1020793.862514317,1.020794
2026-06-23T02:12:30,idle,ue3,3313498,1081315.2700717843,1.081315
2026-06-23T02:12:30,idle,ue4,3313507,1016759.116351406,1.016759
2026-06-23T02:12:30,idle,ue5,3314236,1053071.903522206,1.053072
2026-06-23T02:12:30,idle,ue6,3314245,1045002.4829009842,1.045002
2026-06-23T02:12:30,idle,ue7,3314254,1069210.9598784507,1.069211
2026-06-23T02:12:30,idle,ue8,3314263,1032898.1727076507,1.032898
2026-06-23T02:12:30,idle,ue9,3314998,1097454.2547234285,1.097454
2026-06-23T02:12:30,idle,ue10,3315007,1049037.1573592948,1.049037
2026-06-23T02:12:30,idle,ue11,3315016,1077280.523908873,1.077281
2026-06-23T02:12:30,idle,ue12,3315025,1036932.9188705618,1.036933
2026-06-23T02:12:36,idle,cu_cp,3313230,454742.6909921992,0.454743
2026-06-23T02:12:36,idle,cu_up,3313258,462863.0872681129,0.462863
2026-06-23T02:12:36,idle,du1,3313420,3759747.3293502904,3.759747
2026-06-23T02:12:36,idle,du2,3314173,3735386.283248558,3.735386
2026-06-23T02:12:36,idle,du3,3314934,3686663.905593076,3.686664
2026-06-23T02:12:36,idle,ue1,3313480,1071893.521591686,1.071894
2026-06-23T02:12:36,idle,ue2,3313489,1071893.521591686,1.071894
2026-06-23T02:12:36,idle,ue3,3313498,1071893.521591686,1.071894
2026-06-23T02:12:36,idle,ue4,3313507,1088134.3141435133,1.088134
2026-06-23T02:12:36,idle,ue5,3314236,1055652.6576768542,1.055653
2026-06-23T02:12:36,idle,ue6,3314245,1104375.0353323363,1.104375
2026-06-23T02:12:36,idle,ue7,3314254,1096254.7104194271,1.096255
2026-06-23T02:12:36,idle,ue8,3314263,1031291.3974861086,1.031291
2026-06-23T02:12:36,idle,ue9,3314998,1096254.7104194271,1.096255
2026-06-23T02:12:36,idle,ue10,3315007,1080013.8465045954,1.080014
2026-06-23T02:12:36,idle,ue11,3315016,1047532.3327639449,1.047532
2026-06-23T02:12:36,idle,ue12,3315025,1071893.521591686,1.071894
2026-06-23T02:12:41,idle,cu_cp,3313230,453746.9561922133,0.453747
2026-06-23T02:12:41,idle,cu_up,3313258,467092.4865475997,0.467092
2026-06-23T02:12:41,idle,du1,3313420,3743412.4244487905,3.743412
2026-06-23T02:12:41,idle,du2,3314173,3716721.4354640795,3.716721
2026-06-23T02:12:41,idle,du3,3314934,3776776.2324057412,3.776776
2026-06-23T02:12:41,idle,ue1,3313480,1107676.4732218839,1.107676
2026-06-23T02:12:41,idle,ue2,3313489,1101003.6542496444,1.101004
2026-06-23T02:12:41,idle,ue3,3313498,1054294.4235263998,1.054294
2026-06-23T02:12:41,idle,ue4,3313507,1101003.6542496444,1.101004
2026-06-23T02:12:41,idle,ue5,3314236,1074312.5935388715,1.074313
2026-06-23T02:12:41,idle,ue6,3314245,1101003.6542496444,1.101004
2026-06-23T02:12:41,idle,ue7,3314254,1054294.4235263998,1.054294
2026-06-23T02:12:41,idle,ue8,3314263,1080985.412511111,1.080985
2026-06-23T02:12:41,idle,ue9,3314998,1074312.5935388715,1.074313
2026-06-23T02:12:41,idle,ue10,3315007,1034276.1100618046,1.034276
2026-06-23T02:12:41,idle,ue11,3315016,1060967.1707725776,1.060967
2026-06-23T02:12:41,idle,ue12,3315025,1067639.989744817,1.067640
2026-06-23T02:12:47,idle,cu_cp,3313230,464859.9676045275,0.464860
2026-06-23T02:12:47,idle,cu_up,3313258,461228.22405407426,0.461228
2026-06-23T02:12:47,idle,du1,3313420,3758828.3433782198,3.758828
2026-06-23T02:12:47,idle,du2,3314173,3729774.9714875794,3.729775
2026-06-23T02:12:47,idle,du3,3314934,3762460.0869286726,3.762460
2026-06-23T02:12:47,idle,ue1,3313480,1125832.717715187,1.125833
