timestamp,component,pid,microwatts,watts
2026-08-03T19:51:33,cu_cp,128882,201422.15491121338,0.201422
2026-08-03T19:51:33,cu_up,129160,195497.9917944506,0.195498
2026-08-03T19:51:33,du,1233344,2239340.483943224,2.239340
2026-08-03T19:51:33,du2,1246051,2227492.242678249,2.227492
2026-08-03T19:51:33,du3,1253447,2257113.1857148884,2.257113
2026-08-03T19:51:33,du4,1260366,2280809.6682448387,2.280810
2026-08-03T19:51:33,du5,1267510,2233416.2500193357,2.233416
2026-08-03T19:51:33,du6,1288697,2097160.2292667152,2.097160
2026-08-03T19:51:33,du7,1307970,1184836.248677379,1.184836
2026-08-03T19:51:33,du8,1327950,1190760.3693098663,1.190760
2026-08-03T19:51:43,cu_cp,128882,208179.2498247549,0.208179
2026-08-03T19:51:43,cu_up,129160,192165.46137669683,0.192165
2026-08-03T19:51:43,du,1233344,2215240.6318017123,2.215241
2026-08-03T19:51:43,du2,1246051,2209902.749370384,2.209903
2026-08-03T19:51:43,du3,1253447,2241930.495651388,2.241930
2026-08-03T19:51:43,du4,1260366,2257944.142945373,2.257944
2026-08-03T19:51:43,du5,1267510,2225916.6225108863,2.225917
2026-08-03T19:51:43,du6,1288697,2092468.4324950934,2.092468
2026-08-03T19:51:43,du7,1307970,1169006.5284774243,1.169007
2026-08-03T19:51:43,du8,1327950,1174344.4109087526,1.174344
2026-08-03T19:51:53,cu_cp,128882,207952.8833999312,0.207953
2026-08-03T19:51:53,cu_up,129160,178936.19677425743,0.178936
2026-08-03T19:51:53,du,1233344,2200431.6855852697,2.200432
2026-08-03T19:51:53,du2,1246051,2190759.3631665516,2.190759
2026-08-03T19:51:53,du3,1253447,2234284.4772942066,2.234284
2026-08-03T19:51:53,du4,1260366,2248792.624165707,2.248793
2026-08-03T19:51:53,du5,1267510,2200431.6855852697,2.200432
2026-08-03T19:51:53,du6,1288697,2069856.56770669,2.069857
2026-08-03T19:51:53,du7,1307970,1155831.0793132067,1.155831
2026-08-03T19:51:53,du8,1327950,1160667.2405225658,1.160667
2026-08-03T19:52:04,cu_cp,128882,200677.84086387604,0.200678
2026-08-03T19:52:04,cu_up,129160,196218.33640364706,0.196218
2026-08-03T19:52:04,du,1233344,2198537.058382535,2.198537
2026-08-03T19:52:04,du2,1246051,2202996.63291955,2.202997
2026-08-03T19:52:04,du3,1253447,2243132.131015539,2.243132
2026-08-03T19:52:04,du4,1260366,2256510.630380869,2.256511
2026-08-03T19:52:04,du5,1267510,2211915.5577478646,2.211916
2026-08-03T19:52:04,du6,1288697,2078130.3398488523,2.078130
2026-08-03T19:52:04,du7,1307970,1159471.888458109,1.159472
2026-08-03T19:52:04,du8,1327950,1163931.4629951238,1.163931
2026-08-03T19:52:14,cu_cp,128882,199078.26471111254,0.199078
2026-08-03T19:52:14,cu_up,129160,194930.78469310777,0.194931
2026-08-03T19:52:14,du,1233344,2206450.7895586323,2.206451
2026-08-03T19:52:14,du2,1246051,2185713.5588111067,2.185714
2026-08-03T19:52:14,du3,1253447,2247925.251053684,2.247925
2026-08-03T19:52:14,du4,1260366,2264515.171125703,2.264515
2026-08-03T19:52:14,du5,1267510,2218893.173165147,2.218893
2026-08-03T19:52:14,du6,1288697,2090321.8006344938,2.090322
2026-08-03T19:52:14,du7,1307970,1169584.7363823962,1.169585
2026-08-03T19:52:14,du8,1327950,1169584.7363823962,1.169585
2026-08-03T19:52:24,cu_cp,128882,198928.14367987274,0.198928
2026-08-03T19:52:24,cu_up,129160,198928.14367987274,0.198928
2026-08-03T19:52:24,du,1233344,2199686.292574797,2.199686
2026-08-03T19:52:24,du2,1246051,2192035.2828163435,2.192035
2026-08-03T19:52:24,du3,1253447,2241767.297580042,2.241767
2026-08-03T19:52:24,du4,1260366,2257069.5427638246,2.257070
2026-08-03T19:52:24,du5,1267510,2211163.0328793526,2.211163
2026-08-03T19:52:24,du6,1288697,2088745.5227428437,2.088746
2026-08-03T19:52:24,du7,1307970,1166790.1586744927,1.166790
2026-08-03T19:52:24,du8,1327950,1174441.1684329463,1.174441
2026-08-03T19:52:35,cu_cp,128882,203382.68701192885,0.203383
2026-08-03T19:52:35,cu_up,129160,192678.35809681268,0.192678
2026-08-03T19:52:35,du,1233344,2201528.587799835,2.201529
2026-08-03T19:52:35,du2,1246051,2148006.9149904014,2.148007
2026-08-03T19:52:35,du3,1253447,2247914.097800231,2.247914
2026-08-03T19:52:35,du4,1260366,2272890.8935026885,2.272891
2026-08-03T19:52:35,du5,1267510,2215801.1392887356,2.215801
2026-08-03T19:52:35,du6,1288697,2119461.8120126007,2.119462
2026-08-03T19:52:35,du7,1307970,1173910.6403050304,1.173911
2026-08-03T19:52:35,du8,1327950,1170342.5589005114,1.170343
2026-08-03T19:52:45,cu_cp,128882,200421.43030356153,0.200421
2026-08-03T19:52:45,cu_up,129160,190400.35386076302,0.190400
2026-08-03T19:52:45,du,1233344,2194614.600580716,2.194615
2026-08-03T19:52:45,du2,1246051,2131147.750258856,2.131148
2026-08-03T19:52:45,du3,1253447,2231358.542844672,2.231359
2026-08-03T19:52:45,du4,1260366,2254741.2563423254,2.254741
2026-08-03T19:52:45,du5,1267510,2207976.0546096684,2.207976
2026-08-03T19:52:45,du6,1288697,2114446.1016696524,2.114446
2026-08-03T19:52:45,du7,1307970,1162444.3605236686,1.162444
2026-08-03T19:52:45,du8,1327950,1162444.3605236686,1.162444
2026-08-03T19:52:55,cu_cp,128882,200951.0902534187,0.200951
2026-08-03T19:52:55,cu_up,129160,197601.90635430813,0.197602
2026-08-03T19:52:55,du,1233344,2200414.4410902737,2.200414
2026-08-03T19:52:55,du2,1246051,2136780.1159275295,2.136780
2026-08-03T19:52:55,du3,1253447,2240604.6478796005,2.240605
2026-08-03T19:52:55,du4,1260366,2257350.736295509,2.257351
2026-08-03T19:52:55,du5,1267510,2210462.049094391,2.210462
2026-08-03T19:52:55,du6,1288697,2116684.899919295,2.116685
2026-08-03T19:52:55,du7,1307970,1165516.3347311853,1.165516
2026-08-03T19:52:55,du8,1327950,1168865.5749370814,1.168866
2026-08-03T19:53:05,cu_cp,128882,203819.51543076872,0.203820
2026-08-03T19:53:05,cu_up,129160,193795.620979954,0.193796
2026-08-03T19:53:05,du,1233344,2191895.1130735874,2.191895
2026-08-03T19:53:05,du2,1246051,2135092.9507291983,2.135093
2026-08-03T19:53:05,du3,1253447,2231990.690876846,2.231991
2026-08-03T19:53:05,du4,1260366,2255379.9092344283,2.255380
2026-08-03T19:53:05,du5,1267510,2205260.3807064914,2.205260
2026-08-03T19:53:05,du6,1288697,2105021.3236506176,2.105021
2026-08-03T19:53:05,du7,1307970,1156091.0357894087,1.156091
2026-08-03T19:53:05,du8,1327950,1166114.9865140868,1.166115
2026-08-03T19:53:16,cu_cp,128882,197571.47288708092,0.197571
2026-08-03T19:53:16,cu_up,129160,194222.78692575992,0.194223
2026-08-03T19:53:16,du,1233344,2200075.3799515725,2.200075
2026-08-03T19:53:16,du2,1246051,2139799.34214468,2.139799
2026-08-03T19:53:16,du3,1253447,2236910.686369419,2.236911
2026-08-03T19:53:16,du4,1260366,2260351.417758465,2.260351
2026-08-03T19:53:16,du5,1267510,2210121.5363118174,2.210122
2026-08-03T19:53:16,du6,1288697,2113009.966998434,2.113010
2026-08-03T19:53:16,du7,1307970,1158639.4059040784,1.158639
2026-08-03T19:53:16,du8,1327950,1161988.1622056006,1.161988
2026-08-03T19:53:26,cu_cp,128882,197517.99948498458,0.197518
2026-08-03T19:53:26,cu_up,129160,197517.99948498458,0.197518
2026-08-03T19:53:26,du,1233344,2199480.2728794576,2.199480
2026-08-03T19:53:26,du2,1246051,2139220.4345424413,2.139220
2026-08-03T19:53:26,du3,1253447,2239653.4234095933,2.239653
2026-08-03T19:53:26,du4,1260366,2259740.1112164734,2.259740
2026-08-03T19:53:26,du5,1267510,2206175.835481751,2.206176
2026-08-03T19:53:26,du6,1288697,2115786.303059852,2.115786
2026-08-03T19:53:26,du7,1307970,1161673.6966145993,1.161674
2026-08-03T19:53:26,du8,1327950,1165021.477915746,1.165021
2026-08-03T19:53:36,cu_cp,128882,207717.3470893979,0.207717
2026-08-03T19:53:36,cu_up,129160,194316.22474539757,0.194316
2026-08-03T19:53:36,du,1233344,2204484.041711426,2.204484
2026-08-03T19:53:36,du2,1246051,2130777.9321313477,2.130778
2026-08-03T19:53:36,du3,1253447,2241337.096501465,2.241337
2026-08-03T19:53:36,du4,1260366,2261438.8855373384,2.261439
2026-08-03T19:53:36,du5,1267510,2214534.9362293626,2.214535
