timestamp,component,pid,microwatts,watts
2026-08-03T19:17:20,du6,1288697,1857521.5984706641,1.857522
2026-08-03T19:17:30,cu_cp,128882,166485.5012854442,0.166486
2026-08-03T19:17:30,cu_up,129160,160319.36628814117,0.160319
2026-08-03T19:17:30,du,1233344,2050238.117198217,2.050238
2026-08-03T19:17:30,du2,1246051,1994743.0980975865,1.994743
2026-08-03T19:17:30,du3,1253447,1917666.2996354103,1.917666
2026-08-03T19:17:30,du4,1260366,2037905.8210869313,2.037906
2026-08-03T19:17:30,du5,1267510,1951579.9572413682,1.951580
2026-08-03T19:17:30,du6,1288697,1871420.3459181667,1.871420
2026-08-03T19:17:40,cu_cp,128882,163914.81396762817,0.163915
2026-08-03T19:17:40,cu_up,129160,169985.73155428737,0.169986
2026-08-03T19:17:40,du,1233344,2045899.6962381077,2.045900
2026-08-03T19:17:40,du2,1246051,1988225.9009091854,1.988226
2026-08-03T19:17:40,du3,1253447,1915374.889869275,1.915375
2026-08-03T19:17:40,du4,1260366,2030722.2718453598,2.030722
2026-08-03T19:17:40,du5,1267510,1948765.0148515606,1.948765
2026-08-03T19:17:40,du6,1288697,1888055.7346440887,1.888056
2026-08-03T19:17:50,cu_cp,128882,163636.58349534989,0.163637
2026-08-03T19:17:50,cu_up,129160,163636.58349534989,0.163637
2026-08-03T19:17:50,du,1233344,2036366.3028742217,2.036366
2026-08-03T19:17:50,du2,1246051,1963639.0019441985,1.963639
2026-08-03T19:17:50,du3,1253447,1903032.9178358458,1.903033
2026-08-03T19:17:50,du4,1260366,2024245.0860525512,2.024245
2026-08-03T19:17:50,du5,1267510,1957578.2892648315,1.957578
2026-08-03T19:17:50,du6,1288697,1875760.0235842895,1.875760
2026-08-03T19:18:00,cu_cp,128882,169097.38116911292,0.169097
2026-08-03T19:18:00,cu_up,129160,153999.39885364234,0.153999
2026-08-03T19:18:00,du,1233344,2035207.6216064405,2.035208
2026-08-03T19:18:00,du2,1246051,1962737.5971903873,1.962738
2026-08-03T19:18:00,du3,1253447,1914423.7630826759,1.914424
2026-08-03T19:18:00,du4,1260366,2017090.0635920335,2.017090
2026-08-03T19:18:00,du5,1267510,1941600.307745862,1.941600
2026-08-03T19:18:00,du6,1288697,1860071.2966810297,1.860071
2026-08-03T19:18:10,cu_cp,128882,163493.2503346181,0.163493
2026-08-03T19:18:10,cu_up,129160,160465.59851304174,0.160466
2026-08-03T19:18:10,du,1233344,2040637.925391655,2.040638
2026-08-03T19:18:10,du2,1246051,1964946.6428446197,1.964947
2026-08-03T19:18:10,du3,1253447,1919531.7485896111,1.919532
2026-08-03T19:18:10,du4,1260366,2025499.627306652,2.025500
2026-08-03T19:18:10,du5,1267510,1949808.3447596168,1.949808
2026-08-03T19:18:10,du6,1288697,1868061.7845541763,1.868062
2026-08-03T19:18:21,cu_cp,128882,158330.91336866617,0.158331
2026-08-03T19:18:21,cu_up,129160,158330.91336866617,0.158331
2026-08-03T19:18:21,du,1233344,2052212.1413415528,2.052212
2026-08-03T19:18:21,du2,1246051,1970001.883780136,1.970002
2026-08-03T19:18:21,du3,1253447,1933463.8288855362,1.933464
2026-08-03T19:18:21,du4,1260366,2036987.9343758775,2.036988
2026-08-03T19:18:21,du5,1267510,1957822.6018536377,1.957823
2026-08-03T19:18:21,du6,1288697,1869522.7033289718,1.869523
2026-08-03T19:18:31,cu_cp,128882,164329.14800377563,0.164329
2026-08-03T19:18:31,cu_up,129160,164329.14800377563,0.164329
2026-08-03T19:18:31,du,1233344,2051071.230743718,2.051071
2026-08-03T19:18:31,du2,1246051,1962820.3070656895,1.962820
2026-08-03T19:18:31,du3,1253447,1914130.2936743498,1.914130
2026-08-03T19:18:31,du4,1260366,2032812.3973201872,2.032812
2026-08-03T19:18:31,du5,1267510,1965863.5505053164,1.965864
2026-08-03T19:18:31,du6,1288697,1874569.5924590707,1.874570
2026-08-03T19:18:41,cu_cp,128882,154851.36319597543,0.154851
2026-08-03T19:18:41,cu_up,129160,157887.66366683543,0.157888
2026-08-03T19:18:41,du,1233344,2040394.543331766,2.040395
2026-08-03T19:18:41,du2,1246051,1958414.2738900853,1.958414
2026-08-03T19:18:41,du3,1253447,1903760.7609289647,1.903761
2026-08-03T19:18:41,du4,1260366,2034321.8379044055,2.034322
2026-08-03T19:18:41,du5,1267510,1958414.2738900853,1.958414
2026-08-03T19:18:41,du6,1288697,1876434.2134196854,1.876434
2026-08-03T19:18:51,cu_cp,128882,158221.62254054472,0.158222
2026-08-03T19:18:51,cu_up,129160,155178.89426029995,0.155179
2026-08-03T19:18:51,du,1233344,2053838.2733665586,2.053838
2026-08-03T19:18:51,du2,1246051,1965599.388217318,1.965599
2026-08-03T19:18:51,du3,1253447,1916915.7357334017,1.916916
2026-08-03T19:18:51,du4,1260366,2038624.8669431924,2.038625
2026-08-03T19:18:51,du5,1267510,1968641.9859543084,1.968642
2026-08-03T19:18:51,du6,1288697,1874317.69646188,1.874318
2026-08-03T19:19:01,cu_cp,128882,157570.9934572631,0.157571
2026-08-03T19:19:01,cu_up,129160,163631.40125574946,0.163631
2026-08-03T19:19:01,du,1233344,2045392.6459290744,2.045393
2026-08-03T19:19:01,du2,1246051,1966607.1622236634,1.966607
2026-08-03T19:19:01,du3,1253447,1924184.1774020528,1.924184
2026-08-03T19:19:01,du4,1260366,2030241.5352703142,2.030242
2026-08-03T19:19:01,du5,1267510,1957516.5375027133,1.957517
2026-08-03T19:19:01,du6,1288697,1866610.290293212,1.866610
2026-08-03T19:19:12,cu_cp,128882,160337.34380155877,0.160337
2026-08-03T19:19:12,cu_up,129160,163362.57302103416,0.163363
2026-08-03T19:19:12,du,1233344,2042032.1692685722,2.042032
2026-08-03T19:19:12,du2,1246051,1954300.4698586226,1.954300
2026-08-03T19:19:12,du3,1253447,1893795.8854691149,1.893796
2026-08-03T19:19:12,du4,1260366,2023880.689861393,2.023881
2026-08-03T19:19:12,du5,1267510,1954300.4698586226,1.954300
2026-08-03T19:19:12,du6,1288697,1872619.1247972965,1.872619
2026-08-03T19:19:22,cu_cp,128882,160807.0384175551,0.160807
2026-08-03T19:19:22,cu_up,129160,169909.31671339273,0.169909
2026-08-03T19:19:22,du,1233344,2048014.1571936798,2.048014
2026-08-03T19:19:22,du2,1246051,1956991.2175610447,1.956991
2026-08-03T19:19:22,du3,1253447,1902377.4955612659,1.902377
2026-08-03T19:19:22,du4,1260366,2029809.4439277458,2.029809
2026-08-03T19:19:22,du5,1267510,1960025.2668056965,1.960025
2026-08-03T19:19:22,du6,1288697,1865968.4868274212,1.865968
2026-08-03T19:19:32,cu_cp,128882,151518.35234876155,0.151518
2026-08-03T19:19:32,cu_up,129160,166670.18496323572,0.166670
2026-08-03T19:19:32,du,1233344,2060649.550016725,2.060650
2026-08-03T19:19:32,du2,1246051,1984890.583474505,1.984891
2026-08-03T19:19:32,du3,1253447,1916707.0943221855,1.916707
2026-08-03T19:19:32,du4,1260366,2037921.860054059,2.037922
2026-08-03T19:19:32,du5,1267510,1962162.6838796781,1.962163
2026-08-03T19:19:32,du6,1288697,1878827.6110510754,1.878828
2026-08-03T19:19:42,cu_cp,128882,156668.7003630364,0.156669
2026-08-03T19:19:42,cu_up,129160,163480.38071157693,0.163480
2026-08-03T19:19:42,du,1233344,2063939.9046335411,2.063940
2026-08-03T19:19:42,du2,1246051,1982199.6357578468,1.982200
2026-08-03T19:19:42,du3,1253447,1920894.6434874916,1.920895
2026-08-03T19:19:42,du4,1260366,2036693.078546171,2.036693
2026-08-03T19:19:42,du5,1267510,1975388.086275816,1.975388
2026-08-03T19:19:42,du6,1288697,1873212.7501811981,1.873213
2026-08-03T19:19:52,cu_cp,128882,153607.5696488531,0.153608
2026-08-03T19:19:52,cu_up,129160,165896.17157147257,0.165896
2026-08-03T19:19:52,du,1233344,2052197.1336366392,2.052197
2026-08-03T19:19:52,du2,1246051,1978465.4439018774,1.978465
2026-08-03T19:19:52,du3,1253447,1923166.8329988956,1.923167
2026-08-03T19:19:52,du4,1260366,2033764.2633356452,2.033764
2026-08-03T19:19:52,du5,1267510,1953888.4225210762,1.953888
2026-08-03T19:19:52,du6,1288697,1886300.8838661218,1.886301
2026-08-03T19:20:03,cu_cp,128882,161696.69995367198,0.161697
2026-08-03T19:20:03,cu_up,129160,172848.19291819542,0.172848
2026-08-03T19:20:03,du,1233344,2035148.0506664515,2.035148
2026-08-03T19:20:03,du2,1246051,1962663.3853731109,1.962663
2026-08-03T19:20:03,du3,1253447,1923633.0690531349,1.923633
2026-08-03T19:20:03,du4,1260366,2018420.7722436048,2.018421
2026-08-03T19:20:03,du5,1267510,1945936.106950264,1.945936
2026-08-03T19:20:03,du6,1288697,1867875.682182641,1.867876
2026-08-03T19:20:13,cu_cp,128882,164514.26367361844,0.164514
2026-08-03T19:20:13,cu_up,129160,159373.19130666554,0.159373
2026-08-03T19:20:13,du,1233344,2041005.1048538089,2.041005
2026-08-03T19:20:13,du2,1246051,1948465.8022486567,1.948466
2026-08-03T19:20:13,du3,1253447,1917619.3680469394,1.917619
2026-08-03T19:20:13,du4,1260366,2025581.8877529502,2.025582
2026-08-03T19:20:13,du5,1267510,1948465.8022486567,1.948466
2026-08-03T19:20:13,du6,1288697,1855926.4996435046,1.855926
2026-08-03T19:20:23,cu_cp,128882,173301.0702129364,0.173301
2026-08-03T19:20:23,cu_up,129160,158859.3099997759,0.158859
2026-08-03T19:20:23,du,1233344,2060357.2146160125,2.060357
2026-08-03T19:20:23,du2,1246051,1983334.4934791564,1.983334
2026-08-03T19:20:23,du3,1253447,1925567.6096614837,1.925568
2026-08-03T19:20:23,du4,1260366,2045915.4413166046,2.045915
2026-08-03T19:20:23,du5,1267510,1973706.784199524,1.973707
2026-08-03T19:20:23,du6,1288697,1882242.28976326,1.882242
2026-08-03T19:20:33,cu_cp,128882,161257.4024107589,0.161257
2026-08-03T19:20:33,cu_up,129160,156778.01739071758,0.156778
2026-08-03T19:20:33,du,1233344,2056031.7923486782,2.056032
2026-08-03T19:20:33,du2,1246051,1975403.0453122258,1.975403
2026-08-03T19:20:33,du3,1253447,1917171.2888489412,1.917171
2026-08-03T19:20:33,du4,1260366,2038114.4094036198,2.038114
2026-08-03T19:20:33,du5,1267510,1975403.0453122258,1.975403
2026-08-03T19:20:33,du6,1288697,1890295.1096746158,1.890295
2026-08-03T19:20:43,cu_cp,128882,163114.5049067831,0.163115
2026-08-03T19:20:43,cu_up,129160,163114.5049067831,0.163115
2026-08-03T19:20:43,du,1233344,2053569.6798682977,2.053570
2026-08-03T19:20:43,du2,1246051,1961556.4498909712,1.961556
2026-08-03T19:20:43,du3,1253447,1915549.7302745248,1.915550
2026-08-03T19:20:43,du4,1260366,2032657.5155648612,2.032658
2026-08-03T19:20:43,du5,1267510,1969921.231910119,1.969921
2026-08-03T19:20:43,du6,1288697,1882090.3929423667,1.882090
2026-08-03T19:20:54,cu_cp,128882,161226.02451539456,0.161226
2026-08-03T19:20:54,cu_up,129160,169090.70576972843,0.169091
2026-08-03T19:20:54,du,1233344,2048750.1397050477,2.048750
2026-08-03T19:20:54,du2,1246051,1962238.580572319,1.962239
2026-08-03T19:20:54,du3,1253447,1907185.9032610608,1.907186
2026-08-03T19:20:54,du4,1260366,2033020.8033304024,2.033021
2026-08-03T19:20:54,du5,1267510,1966171.0192020703,1.966171
2026-08-03T19:20:54,du6,1288697,1879659.4600693416,1.879659
2026-08-03T19:21:04,cu_cp,128882,156628.87897377624,0.156629
2026-08-03T19:21:04,cu_up,129160,160358.12770705103,0.160358
2026-08-03T19:21:04,du,1233344,2054821.6703254653,2.054822
2026-08-03T19:21:04,du2,1246051,1969048.5696689081,1.969049
2026-08-03T19:21:04,du3,1253447,1916839.1659805584,1.916839
2026-08-03T19:21:04,du4,1260366,2032446.1517333174,2.032446
2026-08-03T19:21:04,du5,1267510,1965319.386416881,1.965319
2026-08-03T19:21:04,du6,1288697,1875817.3120482897,1.875817
2026-08-03T19:21:14,cu_cp,128882,168630.05618897377,0.168630
2026-08-03T19:21:14,cu_up,129160,161603.801670108,0.161604
2026-08-03T19:21:14,du,1233344,2048152.4670890807,2.048152
2026-08-03T19:21:14,du2,1246051,1963837.569654107,1.963838
2026-08-03T19:21:14,du3,1253447,1907627.4289755702,1.907627
2026-08-03T19:21:14,du4,1260366,2027073.6382027268,2.027074
2026-08-03T19:21:14,du5,1267510,1960324.3966638446,1.960324
2026-08-03T19:21:14,du6,1288697,1872496.1171833873,1.872496
2026-08-03T19:21:24,cu_cp,128882,163679.7994631557,0.163680
2026-08-03T19:21:24,cu_up,129160,156998.9907873921,0.156999
2026-08-03T19:21:24,du,1233344,2061029.3717286515,2.061029
2026-08-03T19:21:24,du2,1246051,1967497.8407791185,1.967498
2026-08-03T19:21:24,du3,1253447,1924072.6891310764,1.924073
2026-08-03T19:21:24,du4,1260366,2040986.9457013607,2.040987
2026-08-03T19:21:24,du5,1267510,1967497.8407791185,1.967498
2026-08-03T19:21:24,du6,1288697,1870626.42921381,1.870626
2026-08-03T19:21:35,cu_cp,128882,158735.39408236742,0.158735
2026-08-03T19:21:35,cu_up,129160,158735.39408236742,0.158735
2026-08-03T19:21:35,du,1233344,2050861.1870528555,2.050861
2026-08-03T19:21:35,du2,1246051,1981017.7181479454,1.981018
2026-08-03T19:21:35,du3,1253447,1920698.21615098,1.920698
2026-08-03T19:21:35,du4,1260366,2038162.3555262662,2.038162
2026-08-03T19:21:35,du5,1267510,1949270.5348401403,1.949271
2026-08-03T19:21:35,du6,1288697,1885776.3772071933,1.885776
2026-08-03T19:21:45,cu_cp,128882,163516.64296967268,0.163517
2026-08-03T19:21:45,cu_up,129160,160488.5671048546,0.160489
2026-08-03T19:21:45,du,1233344,2037901.9504233552,2.037902
2026-08-03T19:21:45,du2,1246051,1971284.1253203582,1.971284
2026-08-03T19:21:45,du3,1253447,1919806.6015029526,1.919807
2026-08-03T19:21:45,du4,1260366,2028817.8528930664,2.028818
2026-08-03T19:21:45,du5,1267510,1947059.5184018135,1.947060
2026-08-03T19:21:45,du6,1288697,1874385.4895435143,1.874385
