timestamp,component,pid,microwatts,watts
2026-05-18T07:50:12,cu_cp,3146276,147036.9747952026,0.147037
2026-05-18T07:50:12,cu_up,3147015,139431.61402993352,0.139432
2026-05-18T07:50:12,cu_cp2,3146270,144501.85454011292,0.144502
2026-05-18T07:50:12,cu_up2,3147007,136896.4937748438,0.136896
2026-05-18T07:50:12,cu_cp3,3146278,141966.7342850232,0.141967
2026-05-18T07:50:12,cu_up3,3147014,144501.85454011292,0.144502
2026-05-18T07:50:12,du1,3148125,2271467.7485603713,2.271468
2026-05-18T07:50:12,du_b,3148124,2182738.4232323193,2.182738
2026-05-18T07:50:12,du_c,3148131,2248651.6895445464,2.248652
2026-05-18T07:50:18,cu_cp,3146276,144101.812532866,0.144102
2026-05-18T07:50:18,cu_up,3147015,141528.57114565372,0.141529
2026-05-18T07:50:18,cu_cp2,3146270,144101.812532866,0.144102
2026-05-18T07:50:18,cu_up2,3147007,141528.57114565372,0.141529
2026-05-18T07:50:18,cu_cp3,3146278,138955.3179644823,0.138955
2026-05-18T07:50:18,cu_up3,3147014,146675.05392007827,0.146675
2026-05-18T07:50:18,du1,3148125,2292762.828971672,2.292763
2026-05-18T07:50:18,du_b,3148124,2212992.0747070313,2.212992
2026-05-18T07:50:18,du_c,3148131,2287616.322609329,2.287616
2026-05-18T07:50:23,cu_cp,3146276,133300.85589271726,0.133301
2026-05-18T07:50:23,cu_up,3147015,138427.80691648842,0.138428
2026-05-18T07:50:23,cu_cp2,3146270,143554.769692502,0.143555
2026-05-18T07:50:23,cu_up2,3147007,138427.80691648842,0.138428
2026-05-18T07:50:23,cu_cp3,3146278,148681.72071627318,0.148682
2026-05-18T07:50:23,cu_up3,3147014,140991.28830449522,0.140991
2026-05-18T07:50:23,du1,3148125,2296876.315080032,2.296876
2026-05-18T07:50:23,du_b,3148124,2209718.112419195,2.209718
2026-05-18T07:50:23,du_c,3148131,2278932.051134167,2.278932
2026-05-18T07:50:28,cu_cp,3146276,133011.33411631823,0.133011
2026-05-18T07:50:28,cu_up,3147015,140685.06042601616,0.140685
2026-05-18T07:50:28,cu_cp2,3146270,138127.15556019454,0.138127
2026-05-18T07:50:28,cu_up2,3147007,135569.23898213982,0.135569
2026-05-18T07:50:28,cu_cp3,3146278,138127.15556019454,0.138127
2026-05-18T07:50:28,cu_up3,3147014,143242.97700407088,0.143243
2026-05-18T07:50:28,du1,3148125,2304677.2032431746,2.304677
2026-05-18T07:50:28,du_b,3148124,2187013.298321786,2.187013
2026-05-18T07:50:28,du_c,3148131,2279098.0608870937,2.279098
2026-05-18T07:50:33,cu_cp,3146276,143117.242767784,0.143117
2026-05-18T07:50:33,cu_up,3147015,140561.5856749922,0.140562
2026-05-18T07:50:33,cu_cp2,3146270,145672.9115861401,0.145673
2026-05-18T07:50:33,cu_up2,3147007,143117.242767784,0.143117
2026-05-18T07:50:33,cu_cp3,3146278,143117.242767784,0.143117
2026-05-18T07:50:33,cu_up3,3147014,145672.9115861401,0.145673
2026-05-18T07:50:33,du1,3148125,2274542.035532308,2.274542
2026-05-18T07:50:33,du_b,3148124,2179982.394783211,2.179982
2026-05-18T07:50:33,du_c,3148131,2271986.425341773,2.271986
2026-05-18T07:50:39,cu_cp,3146276,143350.56095905544,0.143351
2026-05-18T07:50:39,cu_up,3147015,148470.21126604796,0.148470
2026-05-18T07:50:39,cu_cp2,3146270,145910.3861125517,0.145910
2026-05-18T07:50:39,cu_up2,3147007,140790.724060117,0.140791
2026-05-18T07:50:39,cu_cp3,3146278,140790.724060117,0.140791
2026-05-18T07:50:39,cu_up3,3147014,145910.3861125517,0.145910
2026-05-18T07:50:39,du1,3148125,2293608.975344887,2.293609
2026-05-18T07:50:39,du_b,3148124,2193775.535958805,2.193776
2026-05-18T07:50:39,du_c,3148131,2280809.826086521,2.280810
2026-05-18T07:50:44,cu_cp,3146276,145617.09974689514,0.145617
2026-05-18T07:50:44,cu_up,3147015,143062.40227696896,0.143062
2026-05-18T07:50:44,cu_cp2,3146270,153281.15701173275,0.153281
2026-05-18T07:50:44,cu_up2,3147007,140507.72823700338,0.140508
2026-05-18T07:50:44,cu_cp3,3146278,143062.40227696896,0.143062
2026-05-18T07:50:44,cu_up3,3147014,143062.40227696896,0.143062
2026-05-18T07:50:44,du1,3148125,2296662.657706065,2.296663
2026-05-18T07:50:44,du_b,3148124,2189365.8091384172,2.189366
2026-05-18T07:50:44,du_c,3148131,2276224.9842268135,2.276225
2026-05-18T07:50:49,cu_cp,3146276,153553.68478185832,0.153554
2026-05-18T07:50:49,cu_up,3147015,140757.54536702693,0.140758
2026-05-18T07:50:49,cu_cp2,3146270,134359.47565961123,0.134359
2026-05-18T07:50:49,cu_up2,3147007,153553.68478185832,0.153554
2026-05-18T07:50:49,cu_cp3,3146278,140757.54536702693,0.140758
2026-05-18T07:50:49,cu_up3,3147014,140757.54536702693,0.140758
2026-05-18T07:50:49,du1,3148125,2296907.2964515113,2.296907
2026-05-18T07:50:49,du_b,3148124,2226528.399827242,2.226528
