timestamp,component,pid,microwatts,watts
2026-08-03T08:56:43,cu_cp,128882,192476.6853374809,0.192477
2026-08-03T08:56:43,cu_cp2,128881,192476.6853374809,0.192477
2026-08-03T08:56:43,cu_cp3,128874,197541.87018307595,0.197542
2026-08-03T08:56:43,cu_up,129160,192476.6853374809,0.192477
2026-08-03T08:56:43,cu_up2,129199,187411.51460834965,0.187412
2026-08-03T08:56:43,cu_up3,129100,192476.6853374809,0.192477
2026-08-03T08:56:43,du,147341,2329980.8505004407,2.329981
2026-08-03T08:56:43,du2,147315,3140408.8447517036,3.140409
2026-08-03T08:56:43,du_b,147321,3099887.591850364,3.099888
2026-08-03T08:56:43,du_b2,147334,2998584.2337335944,2.998584
2026-08-03T08:56:43,du_c,147333,3094822.6046352624,3.094823
2026-08-03T08:56:43,du_c2,147348,2309720.2240497707,2.309720
2026-08-03T08:56:53,cu_cp,128882,183842.2269065693,0.183842
2026-08-03T08:56:53,cu_cp2,128881,183842.2269065693,0.183842
2026-08-03T08:56:53,cu_cp3,128874,183842.2269065693,0.183842
2026-08-03T08:56:53,cu_up,129160,188438.28608043806,0.188438
2026-08-03T08:56:53,cu_up2,129199,183842.2269065693,0.183842
2026-08-03T08:56:53,cu_up3,129100,183842.2269065693,0.183842
2026-08-03T08:56:53,du,147341,2311815.873805542,2.311816
2026-08-03T08:56:53,du2,147315,3097741.390329921,3.097741
2026-08-03T08:56:53,du_b,147321,3065569.298223655,3.065569
2026-08-03T08:56:53,du_b2,147334,2964455.8563503623,2.964456
2026-08-03T08:56:53,du_c,147333,3056377.207885554,3.056377
2026-08-03T08:56:53,du_c2,147348,2279643.781699276,2.279644
2026-08-03T08:57:04,cu_cp,128882,188353.36050754457,0.188353
2026-08-03T08:57:04,cu_cp2,128881,179791.85499146074,0.179792
2026-08-03T08:57:04,cu_cp3,128874,184072.60774950267,0.184073
2026-08-03T08:57:04,cu_up,129160,184072.60774950267,0.184073
2026-08-03T08:57:04,cu_up2,129199,192634.1273334512,0.192634
2026-08-03T08:57:04,cu_up3,129100,179791.85499146074,0.179792
2026-08-03T08:57:04,du,147341,2320170.8365673926,2.320171
2026-08-03T08:57:04,du2,147315,3120672.6292753555,3.120673
2026-08-03T08:57:04,du_b,147321,3086426.4946681024,3.086426
2026-08-03T08:57:04,du_b2,147334,2962284.6787527516,2.962285
2026-08-03T08:57:04,du_c,147333,3090707.4021726563,3.090707
2026-08-03T08:57:04,du_c2,147348,2294486.516969247,2.294487
2026-08-03T08:57:14,cu_cp,128882,182373.91867738665,0.182374
2026-08-03T08:57:14,cu_cp2,128881,178409.28291486652,0.178409
2026-08-03T08:57:14,cu_cp3,128874,182373.91867738665,0.182374
2026-08-03T08:57:14,cu_up,129160,182373.91867738665,0.182374
2026-08-03T08:57:14,cu_up2,129199,190303.21826915443,0.190303
2026-08-03T08:57:14,cu_up3,129100,186338.5825066343,0.186339
2026-08-03T08:57:14,du,147341,2303461.9243427278,2.303462
2026-08-03T08:57:14,du2,147315,3104321.5199120045,3.104322
2026-08-03T08:57:14,du_b,147321,3068639.5033486844,3.068640
2026-08-03T08:57:14,du_b2,147334,2961594.1272601844,2.961594
2026-08-03T08:57:14,du_c,147333,3064674.685152435,3.064675
2026-08-03T08:57:14,du_c2,147348,2279674.1378343343,2.279674
2026-08-03T08:57:24,cu_cp,128882,188639.90330087589,0.188640
2026-08-03T08:57:24,cu_cp2,128881,181242.2484673767,0.181242
