timestamp,component,pid,microwatts,watts
2026-08-03T20:21:40,cu_cp,128882,116774.75484380544,0.116775
2026-08-03T20:21:40,cu_cp2,1355554,116774.75484380544,0.116775
2026-08-03T20:21:40,cu_up,129160,116774.75484380544,0.116775
2026-08-03T20:21:40,cu_up2,1355848,114612.25754972934,0.114612
2026-08-03T20:21:40,du,1360162,1358047.2707022286,1.358047
2026-08-03T20:21:40,du_b,1360160,1383997.159002099,1.383997
2026-08-03T20:21:50,cu_cp,128882,114693.6445834294,0.114694
2026-08-03T20:21:50,cu_cp2,1355554,119021.71057068661,0.119022
2026-08-03T20:21:50,cu_up,129160,116857.67262092054,0.116858
2026-08-03T20:21:50,cu_up2,1355848,114693.6445834294,0.114694
2026-08-03T20:21:50,du,1360162,1352519.4464133,1.352519
2026-08-03T20:21:50,du_b,1360160,1384979.8471511174,1.384980
2026-08-03T20:22:00,cu_cp,128882,112561.11922344565,0.112561
2026-08-03T20:22:00,cu_cp2,1355554,110396.48078683346,0.110396
2026-08-03T20:22:00,cu_up,129160,114725.75766005785,0.114726
2026-08-03T20:22:00,cu_up2,1355848,112561.11922344565,0.112561
2026-08-03T20:22:00,du,1360162,1355062.7274246693,1.355063
2026-08-03T20:22:00,du_b,1360160,1383203.0767758703,1.383203
2026-08-03T20:22:10,cu_cp,128882,110959.1262297462,0.110959
2026-08-03T20:22:10,cu_cp2,1355554,110959.1262297462,0.110959
2026-08-03T20:22:10,cu_up,129160,110959.1262297462,0.110959
2026-08-03T20:22:10,cu_up2,1355848,115310.4600195682,0.115310
2026-08-03T20:22:10,du,1360162,1351090.4919004394,1.351090
2026-08-03T20:22:10,du_b,1360160,1392428.2476001764,1.392428
2026-08-03T20:22:21,cu_cp,128882,116022.12414138556,0.116022
2026-08-03T20:22:21,cu_cp2,1355554,109576.45276915074,0.109576
2026-08-03T20:22:21,cu_up,129160,109576.45276915074,0.109576
2026-08-03T20:22:21,cu_up2,1355848,118170.68126546383,0.118171
2026-08-03T20:22:21,du,1360162,1347145.750649824,1.347146
2026-08-03T20:22:21,du_b,1360160,1375077.0327040004,1.375077
2026-08-03T20:22:31,cu_cp,128882,111021.2480182588,0.111021
2026-08-03T20:22:31,cu_cp2,1355554,115375.03260180891,0.115375
2026-08-03T20:22:31,cu_up,129160,111021.2480182588,0.111021
2026-08-03T20:22:31,cu_up2,1355848,113198.14031003386,0.113198
2026-08-03T20:22:31,du,1360162,1354023.9389618207,1.354024
2026-08-03T20:22:31,du_b,1360160,1399738.5377017213,1.399739
2026-08-03T20:22:41,cu_cp,128882,110557.80179519653,0.110558
2026-08-03T20:22:41,cu_cp2,1355554,114893.39972414017,0.114893
2026-08-03T20:22:41,cu_up,129160,110557.80179519653,0.110558
2026-08-03T20:22:41,cu_up2,1355848,114893.39972414017,0.114893
2026-08-03T20:22:41,du,1360162,1352707.268687439,1.352707
2026-08-03T20:22:41,du_b,1360160,1385224.208475952,1.385224
2026-08-03T20:22:51,cu_cp,128882,111817.38790343881,0.111817
2026-08-03T20:22:51,cu_cp2,1355554,111817.38790343881,0.111817
2026-08-03T20:22:51,cu_up,129160,111817.38790343881,0.111817
2026-08-03T20:22:51,cu_up2,1355848,113967.73212227762,0.113968
2026-08-03T20:22:51,du,1360162,1341808.6548412656,1.341809
2026-08-03T20:22:51,du_b,1360160,1380514.811436043,1.380515
2026-08-03T20:23:01,cu_cp,128882,114148.0666272959,0.114148
2026-08-03T20:23:01,cu_cp2,1355554,114148.0666272959,0.114148
2026-08-03T20:23:01,cu_up,129160,114148.0666272959,0.114148
2026-08-03T20:23:01,cu_up2,1355848,111994.33454642266,0.111994
2026-08-03T20:23:01,du,1360162,1341778.2035603428,1.341778
2026-08-03T20:23:01,du_b,1360160,1376238.0746860267,1.376238
2026-08-03T20:23:11,cu_cp,128882,116395.3716001086,0.116395
2026-08-03T20:23:11,cu_cp2,1355554,114239.90376690656,0.114240
2026-08-03T20:23:11,cu_up,129160,116395.3716001086,0.116395
2026-08-03T20:23:11,cu_up2,1355848,114239.90376690656,0.114240
2026-08-03T20:23:11,du,1360162,1347168.5904304576,1.347169
2026-08-03T20:23:11,du_b,1360160,1381656.2337357975,1.381656
2026-08-03T20:23:21,cu_cp,128882,117980.14110997214,0.117980
2026-08-03T20:23:21,cu_cp2,1355554,117980.14110997214,0.117980
2026-08-03T20:23:21,cu_up,129160,115835.04995560393,0.115835
2026-08-03T20:23:21,cu_up2,1355848,117980.14110997214,0.117980
2026-08-03T20:23:21,du,1360162,1342828.515535934,1.342829
2026-08-03T20:23:21,du_b,1360160,1375004.8632176542,1.375005
2026-08-03T20:23:31,cu_cp,128882,118305.0215039909,0.118305
2026-08-03T20:23:31,cu_cp2,1355554,111852.01728688926,0.111852
2026-08-03T20:23:31,cu_up,129160,111852.01728688926,0.111852
2026-08-03T20:23:31,cu_up2,1355848,114003.02197550386,0.114003
2026-08-03T20:23:31,du,1360162,1340073.2815439939,1.340073
2026-08-03T20:23:31,du_b,1360160,1372338.2336883068,1.372338
2026-08-03T20:23:41,cu_cp,128882,111854.73926167711,0.111855
2026-08-03T20:23:41,cu_cp2,1355554,116156.84878707782,0.116157
2026-08-03T20:23:41,cu_up,129160,107552.63959070742,0.107553
2026-08-03T20:23:41,cu_up2,1355848,111854.73926167711,0.111855
2026-08-03T20:23:41,du,1360162,1337954.8601590348,1.337955
2026-08-03T20:23:41,du_b,1360160,1376673.786761055,1.376674
2026-08-03T20:23:52,cu_cp,128882,114032.21070364163,0.114032
2026-08-03T20:23:52,cu_cp2,1355554,111880.6569536981,0.111881
2026-08-03T20:23:52,cu_up,129160,116183.75459334478,0.116184
2026-08-03T20:23:52,cu_up2,1355848,109729.10320375458,0.109729
2026-08-03T20:23:52,du,1360162,1336113.2123343062,1.336113
2026-08-03T20:23:52,du_b,1360160,1374841.2389947318,1.374841
2026-08-03T20:24:02,cu_cp,128882,113903.79732617736,0.113904
2026-08-03T20:24:02,cu_cp2,1355554,120351.17818650276,0.120351
2026-08-03T20:24:02,cu_up,129160,116052.91445193886,0.116053
2026-08-03T20:24:02,cu_up2,1355848,118202.05123306095,0.118202
2026-08-03T20:24:02,du,1360162,1347503.2779179479,1.347503
2026-08-03T20:24:02,du_b,1360160,1377591.0749214934,1.377591
2026-08-03T20:24:12,cu_cp,128882,111641.04435870051,0.111641
2026-08-03T20:24:12,cu_cp2,1355554,116957.29159969836,0.116957
2026-08-03T20:24:12,cu_up,129160,116957.29159969836,0.116957
2026-08-03T20:24:12,cu_up2,1355848,116957.29159969836,0.116957
2026-08-03T20:24:12,du,1360162,1339692.5323044062,1.339693
2026-08-03T20:24:12,du_b,1360160,1376906.2531445741,1.376906
2026-08-03T20:24:22,cu_cp,128882,112239.61008755922,0.112240
2026-08-03T20:24:22,cu_cp2,1355554,112239.61008755922,0.112240
2026-08-03T20:24:22,cu_up,129160,117119.58668844581,0.117120
2026-08-03T20:24:22,cu_up2,1355848,112239.61008755922,0.112240
2026-08-03T20:24:22,du,1360162,1346875.241974888,1.346875
2026-08-03T20:24:22,du_b,1360160,1385915.1338578034,1.385915
2026-08-03T20:24:32,cu_cp,128882,108313.14201823354,0.108313
2026-08-03T20:24:32,cu_cp2,1355554,117339.23060312748,0.117339
2026-08-03T20:24:32,cu_up,129160,112826.18631068051,0.112826
2026-08-03T20:24:32,cu_up2,1355848,117339.23060312748,0.117339
2026-08-03T20:24:32,du,1360162,1349401.151935966,1.349401
2026-08-03T20:24:32,du_b,1360160,1380992.4224833418,1.380992
2026-08-03T20:24:42,cu_cp,128882,117863.97660616114,0.117864
2026-08-03T20:24:42,cu_cp2,1355554,109445.11477931753,0.109445
2026-08-03T20:24:42,cu_up,129160,117863.97660616114,0.117864
2026-08-03T20:24:42,cu_up2,1355848,113654.54569273934,0.113655
2026-08-03T20:24:42,du,1360162,1351226.2753436398,1.351226
2026-08-03T20:24:42,du_b,1360160,1380692.232424493,1.380692
2026-08-03T20:24:53,cu_cp,128882,114636.86734580337,0.114637
2026-08-03T20:24:53,cu_cp2,1355554,106730.87066983819,0.106731
2026-08-03T20:24:53,cu_up,129160,110683.86403983891,0.110684
2026-08-03T20:24:53,cu_up2,1355848,110683.86403983891,0.110684
2026-08-03T20:24:53,du,1360162,1355877.3518759632,1.355877
2026-08-03T20:24:53,du_b,1360160,1383548.2955300044,1.383548
2026-08-03T20:25:03,cu_cp,128882,114638.01733033061,0.114638
2026-08-03T20:25:03,cu_cp2,1355554,110940.01421173691,0.110940
2026-08-03T20:25:03,cu_up,129160,118336.01053066507,0.118336
2026-08-03T20:25:03,cu_up2,1355848,110940.01421173691,0.110940
2026-08-03T20:25:03,du,1360162,1346072.1830152178,1.346072
2026-08-03T20:25:03,du_b,1360160,1379354.0523904134,1.379354
2026-08-03T20:25:13,cu_cp,128882,117729.0191614759,0.117729
2026-08-03T20:25:13,cu_cp2,1355554,117729.0191614759,0.117729
2026-08-03T20:25:13,cu_up,129160,110803.77926032663,0.110804
2026-08-03T20:25:13,cu_up2,1355848,110803.77926032663,0.110804
2026-08-03T20:25:13,du,1360162,1336570.7093411922,1.336571
2026-08-03T20:25:13,du_b,1360160,1374659.5090781592,1.374660
2026-08-03T20:25:23,cu_cp,128882,113959.85008183718,0.113960
2026-08-03T20:25:23,cu_cp2,1355554,117215.85085576773,0.117216
2026-08-03T20:25:23,cu_up,129160,113959.85008183718,0.113960
2026-08-03T20:25:23,cu_up2,1355848,113959.85008183718,0.113960
2026-08-03T20:25:23,du,1360162,1331702.2318034172,1.331702
2026-08-03T20:25:23,du_b,1360160,1377286.1639692306,1.377286
2026-08-03T20:25:33,cu_cp,128882,117906.78434453964,0.117907
2026-08-03T20:25:33,cu_cp2,1355554,117906.78434453964,0.117907
2026-08-03T20:25:33,cu_up,129160,114803.97112055779,0.114804
2026-08-03T20:25:33,cu_up2,1355848,114803.97112055779,0.114804
2026-08-03T20:25:33,du,1360162,1340413.894758911,1.340414
2026-08-03T20:25:33,du_b,1360160,1374544.8697644044,1.374545
2026-08-03T20:25:43,cu_cp,128882,114539.81823477,0.114540
2026-08-03T20:25:43,cu_cp2,1355554,114539.81823477,0.114540
2026-08-03T20:25:43,cu_up,129160,108665.98770780787,0.108666
2026-08-03T20:25:43,cu_up2,1355848,111602.89805292859,0.111603
2026-08-03T20:25:43,du,1360162,1330424.0259263397,1.330424
2026-08-03T20:25:43,du_b,1360160,1362730.1774367571,1.362730
2026-08-03T20:25:54,cu_cp,128882,117464.3711776501,0.117464
2026-08-03T20:25:54,cu_cp2,1355554,114667.59669345409,0.114668
2026-08-03T20:25:54,cu_up,129160,117464.3711776501,0.117464
2026-08-03T20:25:54,cu_up2,1355848,114667.59669345409,0.114668
2026-08-03T20:25:54,du,1360162,1350840.2488981532,1.350840
2026-08-03T20:25:54,du_b,1360160,1373214.2876131393,1.373214
2026-08-03T20:26:04,cu_cp,128882,109392.82150665819,0.109393
2026-08-03T20:26:04,cu_cp2,1355554,114729.05142588197,0.114729
2026-08-03T20:26:04,cu_up,129160,120065.29117806673,0.120065
2026-08-03T20:26:04,cu_up2,1355848,117397.17621845484,0.117397
2026-08-03T20:26:04,du,1360162,1342063.0833037854,1.342063
2026-08-03T20:26:04,du_b,1360160,1374080.6201465034,1.374081
2026-08-03T20:26:14,cu_cp,128882,112699.44226544604,0.112699
2026-08-03T20:26:14,cu_cp2,1355554,112699.44226544604,0.112699
2026-08-03T20:26:14,cu_up,129160,112699.44226544604,0.112699
2026-08-03T20:26:14,cu_up2,1355848,122944.84700270847,0.122945
2026-08-03T20:26:14,du,1360162,1349831.901856613,1.349832
2026-08-03T20:26:14,du_b,1360160,1378006.6910507798,1.378007
2026-08-03T20:26:24,cu_cp,128882,114716.61806508302,0.114717
2026-08-03T20:26:24,cu_cp2,1355554,119598.18399981975,0.119598
2026-08-03T20:26:24,cu_up,129160,107394.28387118578,0.107394
2026-08-03T20:26:24,cu_up2,1355848,112275.84980592251,0.112276
2026-08-03T20:26:24,du,1360162,1337547.0069687653,1.337547
2026-08-03T20:26:24,du_b,1360160,1369277.2002527618,1.369277
2026-08-03T20:26:34,cu_cp,128882,115583.04403360427,0.115583
2026-08-03T20:26:34,cu_cp2,1355554,113224.2082155034,0.113224
2026-08-03T20:26:34,cu_up,129160,108506.53657930165,0.108507
2026-08-03T20:26:34,cu_up2,1355848,113224.2082155034,0.113224
2026-08-03T20:26:34,du,1360162,1339819.7725093842,1.339820
2026-08-03T20:26:34,du_b,1360160,1377561.145598998,1.377561
